book,book_full,chapter,unit_idx,p_jewish,p_gentile,uncertainty,confidence,label,n_tokens,text
Matt,Matthew,22,253,0.9818,0.0182,0.0141,HIGH,Jewish,44,περὶ δὲ τῆς ἀναστάσεως τῶν νεκρῶν οὐκ ἀνέγνωτε τὸ ῥηθὲν ὑμῖν ὑπὸ τοῦ θεοῦ λέγοντος· Ἐγώ εἰμι ὁ θεὸς Ἀβραὰμ καὶ ὁ θεὸς Ἰσαὰκ καὶ ὁ θεὸς Ἰακώβ; οὐκ ἔστιν ⸂ὁ θεὸς⸃ νεκρῶν ἀλλὰ ζώντων. καὶ ἀκούσαντες οἱ ὄχλοι ἐξεπλήσσοντο ἐπὶ τῇ διδαχῇ αὐτοῦ.
Matt,Matthew,22,254,0.958,0.042,0.0427,HIGH,Jewish,27,"Οἱ δὲ Φαρισαῖοι ἀκούσαντες ὅτι ἐφίμωσεν τοὺς Σαδδουκαίους συνήχθησαν ἐπὶ τὸ αὐτό. καὶ ἐπηρώτησεν εἷς ἐξ αὐτῶν νομικὸς πειράζων ⸀αὐτόν· Διδάσκαλε, ποία ἐντολὴ μεγάλη ἐν τῷ νόμῳ;"
Matt,Matthew,22,255,0.9811,0.0189,0.0099,HIGH,Jewish,43,ὁ ⸀δὲ ἔφη αὐτῷ· Ἀγαπήσεις κύριον τὸν θεόν σου ἐν ὅλῃ ⸀τῇ καρδίᾳ σου καὶ ἐν ὅλῃ ⸁τῇ ψυχῇ σου καὶ ἐν ὅλῃ τῇ διανοίᾳ σου· αὕτη ἐστὶν ⸂ἡ μεγάλη καὶ πρώτη⸃ ἐντολή. Δευτέρα ⸀δὲ ὁμοία ⸀αὐτῇ· Ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν.
Matt,Matthew,22,256,0.9823,0.0177,0.0069,HIGH,Jewish,34,ἐν ταύταις ταῖς δυσὶν ἐντολαῖς ὅλος ὁ νόμος ⸂κρέμαται καὶ οἱ προφῆται⸃. Συνηγμένων δὲ τῶν Φαρισαίων ἐπηρώτησεν αὐτοὺς ὁ Ἰησοῦς λέγων· Τί ὑμῖν δοκεῖ περὶ τοῦ χριστοῦ; τίνος υἱός ἐστιν; λέγουσιν αὐτῷ· Τοῦ Δαυίδ.
Matt,Matthew,22,257,0.5973,0.4027,0.2625,LOW,Jewish,40,"λέγει αὐτοῖς· Πῶς οὖν Δαυὶδ ἐν πνεύματι ⸂καλεῖ αὐτὸν κύριον⸃ λέγων· ⸀Εἶπεν κύριος τῷ κυρίῳ μου· Κάθου ἐκ δεξιῶν μου ἕως ἂν θῶ τοὺς ἐχθρούς σου ⸀ὑποκάτω τῶν ποδῶν σου; εἰ οὖν Δαυὶδ καλεῖ αὐτὸν κύριον, πῶς υἱὸς αὐτοῦ ἐστιν;"
Matt,Matthew,22,258,0.9848,0.0152,0.0075,HIGH,Jewish,37,"καὶ οὐδεὶς ἐδύνατο ⸂ἀποκριθῆναι αὐτῷ⸃ λόγον, οὐδὲ ἐτόλμησέν τις ἀπ’ ἐκείνης τῆς ἡμέρας ἐπερωτῆσαι αὐτὸν οὐκέτι. Τότε ὁ Ἰησοῦς ἐλάλησεν τοῖς ὄχλοις καὶ τοῖς μαθηταῖς αὐτοῦ λέγων· Ἐπὶ τῆς Μωϋσέως καθέδρας ἐκάθισαν οἱ γραμματεῖς καὶ οἱ Φαρισαῖοι."
Matt,Matthew,23,259,0.7453,0.2547,0.2402,LOW,Jewish,61,"πάντα οὖν ὅσα ⸀ἐὰν εἴπωσιν ὑμῖν ⸂ποιήσατε καὶ τηρεῖτε⸃, κατὰ δὲ τὰ ἔργα αὐτῶν μὴ ποιεῖτε, λέγουσιν γὰρ καὶ οὐ ποιοῦσιν. δεσμεύουσιν ⸀δὲ φορτία ⸀βαρέα καὶ ἐπιτιθέασιν ἐπὶ τοὺς ὤμους τῶν ἀνθρώπων, ⸂αὐτοὶ δὲ τῷ⸃ δακτύλῳ αὐτῶν οὐ θέλουσιν κινῆσαι αὐτά. πάντα δὲ τὰ ἔργα αὐτῶν ποιοῦσιν πρὸς τὸ θεαθῆναι τοῖς ἀνθρώποις· πλατύνουσι ⸀γὰρ τὰ φυλακτήρια αὐτῶν καὶ μεγαλύνουσι τὰ ⸀κράσπεδα,"
Matt,Matthew,23,260,0.9735,0.0265,0.0358,HIGH,Jewish,41,"φιλοῦσι ⸀δὲ τὴν πρωτοκλισίαν ἐν τοῖς δείπνοις καὶ τὰς πρωτοκαθεδρίας ἐν ταῖς συναγωγαῖς καὶ τοὺς ἀσπασμοὺς ἐν ταῖς ἀγοραῖς καὶ καλεῖσθαι ὑπὸ τῶν ἀνθρώπων· ⸀Ῥαββί. ὑμεῖς δὲ μὴ κληθῆτε· Ῥαββί, εἷς γάρ ἐστιν ὑμῶν ὁ ⸀διδάσκαλος, πάντες δὲ ὑμεῖς ἀδελφοί ἐστε·"
Matt,Matthew,23,261,0.9005,0.0995,0.0939,MED,Jewish,33,"καὶ πατέρα μὴ καλέσητε ὑμῶν ἐπὶ τῆς γῆς, εἷς γάρ ἐστιν ⸂ὑμῶν ὁ πατὴρ⸃ ὁ ⸀οὐράνιος· μηδὲ κληθῆτε καθηγηταί, ⸂ὅτι καθηγητὴς ὑμῶν ἐστιν εἷς⸃ ὁ χριστός· ὁ δὲ μείζων ὑμῶν ἔσται ὑμῶν διάκονος."
Matt,Matthew,23,262,0.8476,0.1524,0.1169,MED,Jewish,60,"ὅστις δὲ ὑψώσει ἑαυτὸν ταπεινωθήσεται, καὶ ὅστις ταπεινώσει ἑαυτὸν ⸀ὑψωθήσεται. Οὐαὶ ⸀δὲ ὑμῖν, γραμματεῖς καὶ Φαρισαῖοι ὑποκριταί, ὅτι κλείετε τὴν βασιλείαν τῶν οὐρανῶν ἔμπροσθεν τῶν ἀνθρώπων· ὑμεῖς γὰρ οὐκ εἰσέρχεσθε, οὐδὲ τοὺς εἰσερχομένους ἀφίετε ⸀εἰσελθεῖν. Οὐαὶ ὑμῖν, γραμματεῖς καὶ Φαρισαῖοι ὑποκριταί, ὅτι περιάγετε τὴν θάλασσαν καὶ τὴν ξηρὰν ποιῆσαι ἕνα προσήλυτον, καὶ ὅταν γένηται ποιεῖτε αὐτὸν υἱὸν γεέννης διπλότερον ὑμῶν."
Matt,Matthew,23,263,0.0061,0.9939,0.0065,HIGH,Gentile,60,"Οὐαὶ ὑμῖν, ὁδηγοὶ τυφλοὶ οἱ λέγοντες· Ὃς ἂν ὀμόσῃ ἐν τῷ ναῷ, οὐδέν ἐστιν, ὃς δ’ ἂν ὀμόσῃ ἐν τῷ χρυσῷ τοῦ ναοῦ ὀφείλει. μωροὶ καὶ τυφλοί, τίς γὰρ μείζων ἐστίν, ὁ χρυσὸς ἢ ὁ ναὸς ὁ ⸀ἁγιάσας τὸν χρυσόν; καί· Ὃς ⸀ἂν ὀμόσῃ ἐν τῷ θυσιαστηρίῳ, οὐδέν ἐστιν, ὃς δ’ ἂν ὀμόσῃ ἐν τῷ δώρῳ τῷ ἐπάνω αὐτοῦ ὀφείλει."
Matt,Matthew,23,264,0.8728,0.1272,0.1075,MED,Jewish,42,"⸀τυφλοί, τί γὰρ μεῖζον, τὸ δῶρον ἢ τὸ θυσιαστήριον τὸ ἁγιάζον τὸ δῶρον; ὁ οὖν ὀμόσας ἐν τῷ θυσιαστηρίῳ ὀμνύει ἐν αὐτῷ καὶ ἐν πᾶσι τοῖς ἐπάνω αὐτοῦ· καὶ ὁ ὀμόσας ἐν τῷ ναῷ ὀμνύει ἐν αὐτῷ καὶ ἐν τῷ ⸀κατοικοῦντι αὐτόν·"
Matt,Matthew,23,265,0.9989,0.0011,0.0016,HIGH,Jewish,64,"καὶ ὁ ὀμόσας ἐν τῷ οὐρανῷ ὀμνύει ἐν τῷ θρόνῳ τοῦ θεοῦ καὶ ἐν τῷ καθημένῳ ἐπάνω αὐτοῦ. Οὐαὶ ὑμῖν, γραμματεῖς καὶ Φαρισαῖοι ὑποκριταί, ὅτι ἀποδεκατοῦτε τὸ ἡδύοσμον καὶ τὸ ἄνηθον καὶ τὸ κύμινον, καὶ ἀφήκατε τὰ βαρύτερα τοῦ νόμου, τὴν κρίσιν καὶ ⸂τὸ ἔλεος⸃ καὶ τὴν πίστιν· ⸀ταῦτα ἔδει ποιῆσαι κἀκεῖνα μὴ ⸀ἀφιέναι. ὁδηγοὶ τυφλοί, ⸀οἱ διϋλίζοντες τὸν κώνωπα τὴν δὲ κάμηλον καταπίνοντες."
Matt,Matthew,23,266,0.0191,0.9809,0.0155,HIGH,Gentile,63,"Οὐαὶ ὑμῖν, γραμματεῖς καὶ Φαρισαῖοι ὑποκριταί, ὅτι καθαρίζετε τὸ ἔξωθεν τοῦ ποτηρίου καὶ τῆς παροψίδος, ἔσωθεν δὲ γέμουσιν ἐξ ἁρπαγῆς καὶ ⸀ἀκρασίας. Φαρισαῖε τυφλέ, καθάρισον πρῶτον τὸ ἐντὸς τοῦ ποτηρίου ⸂καὶ τῆς παροψίδος⸃, ἵνα γένηται καὶ τὸ ἐκτὸς ⸀αὐτοῦ καθαρόν. Οὐαὶ ὑμῖν, γραμματεῖς καὶ Φαρισαῖοι ὑποκριταί, ὅτι ⸀παρομοιάζετε τάφοις κεκονιαμένοις, οἵτινες ἔξωθεν μὲν φαίνονται ὡραῖοι ἔσωθεν δὲ γέμουσιν ὀστέων νεκρῶν καὶ πάσης ἀκαθαρσίας·"
Matt,Matthew,23,267,0.1357,0.8643,0.1622,LOW,Gentile,54,"οὕτως καὶ ὑμεῖς ἔξωθεν μὲν φαίνεσθε τοῖς ἀνθρώποις δίκαιοι, ἔσωθεν δέ ⸂ἐστε μεστοὶ⸃ ὑποκρίσεως καὶ ἀνομίας. Οὐαὶ ὑμῖν, γραμματεῖς καὶ Φαρισαῖοι ὑποκριταί, ὅτι οἰκοδομεῖτε τοὺς τάφους τῶν προφητῶν καὶ κοσμεῖτε τὰ μνημεῖα τῶν δικαίων, καὶ λέγετε· Εἰ ⸀ἤμεθα ἐν ταῖς ἡμέραις τῶν πατέρων ἡμῶν, οὐκ ἂν ⸁ἤμεθα ⸂αὐτῶν κοινωνοὶ⸃ ἐν τῷ αἵματι τῶν προφητῶν·"
Matt,Matthew,23,268,0.9817,0.0183,0.0288,HIGH,Jewish,28,"ὥστε μαρτυρεῖτε ἑαυτοῖς ὅτι υἱοί ἐστε τῶν φονευσάντων τοὺς προφήτας. καὶ ὑμεῖς πληρώσατε τὸ μέτρον τῶν πατέρων ὑμῶν. ὄφεις γεννήματα ἐχιδνῶν, πῶς φύγητε ἀπὸ τῆς κρίσεως τῆς γεέννης;"
Matt,Matthew,23,269,0.9974,0.0026,0.0031,HIGH,Jewish,64,"διὰ τοῦτο ἰδοὺ ἐγὼ ἀποστέλλω πρὸς ὑμᾶς προφήτας καὶ σοφοὺς καὶ γραμματεῖς· ⸀ἐξ αὐτῶν ἀποκτενεῖτε καὶ σταυρώσετε, καὶ ἐξ αὐτῶν μαστιγώσετε ἐν ταῖς συναγωγαῖς ὑμῶν καὶ διώξετε ἀπὸ πόλεως εἰς πόλιν· ὅπως ἔλθῃ ἐφ’ ὑμᾶς πᾶν αἷμα δίκαιον ἐκχυννόμενον ἐπὶ τῆς γῆς ἀπὸ τοῦ αἵματος Ἅβελ τοῦ δικαίου ἕως τοῦ αἵματος Ζαχαρίου υἱοῦ Βαραχίου, ὃν ἐφονεύσατε μεταξὺ τοῦ ναοῦ καὶ τοῦ θυσιαστηρίου. ἀμὴν λέγω"
Matt,Matthew,23,270,0.9588,0.0412,0.0465,HIGH,Jewish,56,"Ἰερουσαλὴμ Ἰερουσαλήμ, ἡ ⸀ἀποκτείνουσα τοὺς προφήτας καὶ λιθοβολοῦσα τοὺς ἀπεσταλμένους πρὸς αὐτήν— ποσάκις ἠθέλησα ἐπισυναγαγεῖν τὰ τέκνα σου, ὃν τρόπον ⸂ὄρνις ἐπισυνάγει⸃ τὰ νοσσία ⸀αὐτῆς ὑπὸ τὰς πτέρυγας, καὶ οὐκ ἠθελήσατε; ἰδοὺ ἀφίεται ὑμῖν ὁ οἶκος ὑμῶν ⸀ἔρημος. λέγω γὰρ ὑμῖν, οὐ μή με ἴδητε ἀπ’ ἄρτι ἕως ἂν εἴπητε· Εὐλογημένος ὁ ἐρχόμενος ἐν ὀνόματι κυρίου."
Matt,Matthew,24,271,0.9978,0.0022,0.0031,HIGH,Jewish,64,"Καὶ ἐξελθὼν ὁ Ἰησοῦς ⸂ἀπὸ τοῦ ἱεροῦ ἐπορεύετο⸃, καὶ προσῆλθον οἱ μαθηταὶ αὐτοῦ ἐπιδεῖξαι αὐτῷ τὰς οἰκοδομὰς τοῦ ἱεροῦ· ὁ δὲ ⸀ἀποκριθεὶς εἶπεν αὐτοῖς· Οὐ βλέπετε ⸂ταῦτα πάντα⸃; ἀμὴν λέγω ὑμῖν, οὐ μὴ ἀφεθῇ ὧδε λίθος ἐπὶ λίθον ὃς οὐ καταλυθήσεται. Καθημένου δὲ αὐτοῦ ἐπὶ τοῦ Ὄρους τῶν Ἐλαιῶν προσῆλθον αὐτῷ οἱ μαθηταὶ κατ’ ἰδίαν λέγοντες· Εἰπὸν ἡμῖν πότε ταῦτα ἔσται, καὶ τί τὸ"
Matt,Matthew,24,272,0.9962,0.0038,0.0046,HIGH,Jewish,44,"καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν αὐτοῖς· Βλέπετε μή τις ὑμᾶς πλανήσῃ· πολλοὶ γὰρ ἐλεύσονται ἐπὶ τῷ ὀνόματί μου λέγοντες· Ἐγώ εἰμι ὁ χριστός, καὶ πολλοὺς πλανήσουσιν. μελλήσετε δὲ ἀκούειν πολέμους καὶ ἀκοὰς πολέμων· ὁρᾶτε, μὴ θροεῖσθε· δεῖ ⸀γὰρ γενέσθαι, ἀλλ’ οὔπω ἐστὶν τὸ τέλος."
Matt,Matthew,24,273,0.9459,0.0541,0.0664,MED,Jewish,40,"ἐγερθήσεται γὰρ ἔθνος ἐπὶ ἔθνος καὶ βασιλεία ἐπὶ βασιλείαν, καὶ ἔσονται ⸀λιμοὶ καὶ σεισμοὶ κατὰ τόπους· πάντα δὲ ταῦτα ἀρχὴ ὠδίνων. Τότε παραδώσουσιν ὑμᾶς εἰς θλῖψιν καὶ ἀποκτενοῦσιν ὑμᾶς, καὶ ἔσεσθε μισούμενοι ὑπὸ πάντων τῶν ἐθνῶν διὰ τὸ ὄνομά μου."
Matt,Matthew,24,274,0.9754,0.0246,0.0438,HIGH,Jewish,28,καὶ τότε σκανδαλισθήσονται πολλοὶ καὶ ἀλλήλους παραδώσουσιν καὶ μισήσουσιν ἀλλήλους· καὶ πολλοὶ ψευδοπροφῆται ἐγερθήσονται καὶ πλανήσουσιν πολλούς· καὶ διὰ τὸ πληθυνθῆναι τὴν ἀνομίαν ψυγήσεται ἡ ἀγάπη τῶν πολλῶν.
Matt,Matthew,24,275,0.9976,0.0024,0.0026,HIGH,Jewish,48,"ὁ δὲ ὑπομείνας εἰς τέλος οὗτος σωθήσεται. καὶ κηρυχθήσεται τοῦτο τὸ εὐαγγέλιον τῆς βασιλείας ἐν ὅλῃ τῇ οἰκουμένῃ εἰς μαρτύριον πᾶσιν τοῖς ἔθνεσιν, καὶ τότε ἥξει τὸ τέλος. Ὅταν οὖν ἴδητε τὸ βδέλυγμα τῆς ἐρημώσεως τὸ ῥηθὲν διὰ Δανιὴλ τοῦ προφήτου ⸀ἑστὸς ἐν τόπῳ ἁγίῳ, ὁ ἀναγινώσκων νοείτω,"
Matt,Matthew,24,276,0.9996,0.0004,0.0002,HIGH,Jewish,33,"τότε οἱ ἐν τῇ Ἰουδαίᾳ φευγέτωσαν ⸀ἐπὶ τὰ ὄρη, ὁ ἐπὶ τοῦ δώματος μὴ ⸀καταβάτω ἆραι τὰ ἐκ τῆς οἰκίας αὐτοῦ, καὶ ὁ ἐν τῷ ἀγρῷ μὴ ἐπιστρεψάτω ὀπίσω ἆραι ⸂τὸ ἱμάτιον⸃ αὐτοῦ."
Matt,Matthew,24,277,0.8441,0.1559,0.0792,MED,Jewish,42,οὐαὶ δὲ ταῖς ἐν γαστρὶ ἐχούσαις καὶ ταῖς θηλαζούσαις ἐν ἐκείναις ταῖς ἡμέραις. προσεύχεσθε δὲ ἵνα μὴ γένηται ἡ φυγὴ ὑμῶν χειμῶνος μηδὲ σαββάτῳ· ἔσται γὰρ τότε θλῖψις μεγάλη οἵα οὐ γέγονεν ἀπ’ ἀρχῆς κόσμου ἕως τοῦ νῦν οὐδ’ οὐ μὴ γένηται.
Matt,Matthew,24,278,0.4618,0.5382,0.3566,LOW,Gentile,51,"καὶ εἰ μὴ ἐκολοβώθησαν αἱ ἡμέραι ἐκεῖναι, οὐκ ἂν ἐσώθη πᾶσα σάρξ· διὰ δὲ τοὺς ἐκλεκτοὺς κολοβωθήσονται αἱ ἡμέραι ἐκεῖναι. τότε ἐάν τις ὑμῖν εἴπῃ· Ἰδοὺ ὧδε ὁ χριστός, ἤ· Ὧδε, μὴ πιστεύσητε· ἐγερθήσονται γὰρ ψευδόχριστοι καὶ ψευδοπροφῆται, καὶ δώσουσιν σημεῖα μεγάλα καὶ τέρατα ὥστε ⸀πλανῆσαι εἰ δυνατὸν καὶ τοὺς ἐκλεκτούς·"
Matt,Matthew,24,279,0.9875,0.0125,0.0137,HIGH,Jewish,39,"ἰδοὺ προείρηκα ὑμῖν. ἐὰν οὖν εἴπωσιν ὑμῖν· Ἰδοὺ ἐν τῇ ἐρήμῳ ἐστίν, μὴ ἐξέλθητε· Ἰδοὺ ἐν τοῖς ταμείοις, μὴ πιστεύσητε· ὥσπερ γὰρ ἡ ἀστραπὴ ἐξέρχεται ἀπὸ ἀνατολῶν καὶ φαίνεται ἕως δυσμῶν, οὕτως ⸀ἔσται ἡ παρουσία τοῦ υἱοῦ τοῦ ἀνθρώπου·"
Matt,Matthew,24,280,0.9988,0.0012,0.002,HIGH,Jewish,64,"⸀ὅπου ἐὰν ᾖ τὸ πτῶμα, ἐκεῖ συναχθήσονται οἱ ἀετοί. Εὐθέως δὲ μετὰ τὴν θλῖψιν τῶν ἡμερῶν ἐκείνων ὁ ἥλιος σκοτισθήσεται, καὶ ἡ σελήνη οὐ δώσει τὸ φέγγος αὐτῆς, καὶ οἱ ἀστέρες πεσοῦνται ἀπὸ τοῦ οὐρανοῦ, καὶ αἱ δυνάμεις τῶν οὐρανῶν σαλευθήσονται. καὶ τότε φανήσεται τὸ σημεῖον τοῦ υἱοῦ τοῦ ἀνθρώπου ἐν ⸀τῷ οὐρανῷ, καὶ τότε κόψονται πᾶσαι αἱ φυλαὶ τῆς γῆς καὶ ὄψονται τὸν"
Matt,Matthew,24,281,0.966,0.034,0.0291,HIGH,Jewish,60,"καὶ ἀποστελεῖ τοὺς ἀγγέλους αὐτοῦ μετὰ ⸀σάλπιγγος μεγάλης, καὶ ἐπισυνάξουσιν τοὺς ἐκλεκτοὺς αὐτοῦ ἐκ τῶν τεσσάρων ἀνέμων ἀπ’ ἄκρων οὐρανῶν ἕως ⸀τῶν ἄκρων αὐτῶν. Ἀπὸ δὲ τῆς συκῆς μάθετε τὴν παραβολήν· ὅταν ἤδη ὁ κλάδος αὐτῆς γένηται ἁπαλὸς καὶ τὰ φύλλα ἐκφύῃ, γινώσκετε ὅτι ἐγγὺς τὸ θέρος· οὕτως καὶ ὑμεῖς, ὅταν ἴδητε ⸂πάντα ταῦτα⸃, γινώσκετε ὅτι ἐγγύς ἐστιν ἐπὶ θύραις."
Matt,Matthew,24,282,0.4854,0.5146,0.3168,LOW,Gentile,50,"ἀμὴν λέγω ὑμῖν ⸀ὅτι οὐ μὴ παρέλθῃ ἡ γενεὰ αὕτη ἕως ἂν πάντα ταῦτα γένηται. ὁ οὐρανὸς καὶ ἡ γῆ ⸀παρελεύσεται, οἱ δὲ λόγοι μου οὐ μὴ παρέλθωσιν. Περὶ δὲ τῆς ἡμέρας ἐκείνης καὶ ὥρας οὐδεὶς οἶδεν, οὐδὲ οἱ ἄγγελοι τῶν οὐρανῶν ⸂οὐδὲ ὁ υἱός⸃, εἰ μὴ ὁ ⸀πατὴρ μόνος."
Matt,Matthew,24,283,0.9981,0.0019,0.0025,HIGH,Jewish,57,"ὥσπερ ⸀γὰρ αἱ ἡμέραι τοῦ Νῶε, οὕτως ⸀ἔσται ἡ παρουσία τοῦ υἱοῦ τοῦ ἀνθρώπου· ⸀ὡς γὰρ ἦσαν ἐν ταῖς ⸀ἡμέραις ταῖς πρὸ τοῦ κατακλυσμοῦ τρώγοντες καὶ πίνοντες, γαμοῦντες καὶ ⸀γαμίζοντες, ἄχρι ἧς ἡμέρας εἰσῆλθεν Νῶε εἰς τὴν κιβωτόν, καὶ οὐκ ἔγνωσαν ἕως ἦλθεν ὁ κατακλυσμὸς καὶ ἦρεν ἅπαντας, οὕτως ἔσται ⸀καὶ ἡ παρουσία τοῦ υἱοῦ τοῦ ἀνθρώπου."
Matt,Matthew,24,284,0.9943,0.0057,0.006,HIGH,Jewish,32,"τότε ⸂δύο ἔσονται⸃ ἐν τῷ ἀγρῷ, ⸀εἷς παραλαμβάνεται καὶ ⸁εἷς ἀφίεται· δύο ἀλήθουσαι ἐν τῷ ⸀μύλῳ, μία παραλαμβάνεται καὶ μία ἀφίεται. γρηγορεῖτε οὖν, ὅτι οὐκ οἴδατε ποίᾳ ⸀ἡμέρᾳ ὁ κύριος ὑμῶν ἔρχεται."
Matt,Matthew,24,285,0.8281,0.1719,0.0946,MED,Jewish,62,"ἐκεῖνο δὲ γινώσκετε ὅτι εἰ ᾔδει ὁ οἰκοδεσπότης ποίᾳ φυλακῇ ὁ κλέπτης ἔρχεται, ἐγρηγόρησεν ἂν καὶ οὐκ ἂν εἴασεν διορυχθῆναι τὴν οἰκίαν αὐτοῦ. διὰ τοῦτο καὶ ὑμεῖς γίνεσθε ἕτοιμοι, ὅτι ᾗ ⸂οὐ δοκεῖτε ὥρᾳ⸃ ὁ υἱὸς τοῦ ἀνθρώπου ἔρχεται. Τίς ἄρα ἐστὶν ὁ πιστὸς δοῦλος καὶ φρόνιμος ὃν κατέστησεν ὁ ⸀κύριος ἐπὶ τῆς ⸀οἰκετείας αὐτοῦ τοῦ ⸀δοῦναι αὐτοῖς τὴν τροφὴν ἐν καιρῷ;"
Matt,Matthew,24,286,0.9979,0.0021,0.0013,HIGH,Jewish,38,"μακάριος ὁ δοῦλος ἐκεῖνος ὃν ἐλθὼν ὁ κύριος αὐτοῦ εὑρήσει ⸂οὕτως ποιοῦντα⸃· ἀμὴν λέγω ὑμῖν ὅτι ἐπὶ πᾶσιν τοῖς ὑπάρχουσιν αὐτοῦ καταστήσει αὐτόν. ἐὰν δὲ εἴπῃ ὁ κακὸς δοῦλος ἐκεῖνος ἐν τῇ καρδίᾳ αὐτοῦ· Χρονίζει ⸂μου ὁ κύριος⸃,"
Matt,Matthew,24,287,0.9996,0.0004,0.0005,HIGH,Jewish,50,"καὶ ἄρξηται τύπτειν τοὺς συνδούλους ⸂αὐτοῦ, ἐσθίῃ δὲ καὶ πίνῃ⸃ μετὰ τῶν μεθυόντων, ἥξει ὁ κύριος τοῦ δούλου ἐκείνου ἐν ἡμέρᾳ ᾗ οὐ προσδοκᾷ καὶ ἐν ὥρᾳ ᾗ οὐ γινώσκει, καὶ διχοτομήσει αὐτὸν καὶ τὸ μέρος αὐτοῦ μετὰ τῶν ὑποκριτῶν θήσει· ἐκεῖ ἔσται ὁ κλαυθμὸς καὶ ὁ βρυγμὸς τῶν ὀδόντων."
Matt,Matthew,25,288,0.91,0.09,0.1089,MED,Jewish,39,"Τότε ὁμοιωθήσεται ἡ βασιλεία τῶν οὐρανῶν δέκα παρθένοις, αἵτινες λαβοῦσαι τὰς λαμπάδας ⸀ἑαυτῶν ἐξῆλθον εἰς ⸀ὑπάντησιν τοῦ νυμφίου. πέντε δὲ ⸂ἐξ αὐτῶν ἦσαν⸃ ⸂μωραὶ καὶ πέντε φρόνιμοι⸃. ⸂αἱ γὰρ⸃ μωραὶ λαβοῦσαι τὰς λαμπάδας αὐτῶν οὐκ ἔλαβον μεθ’ ἑαυτῶν ἔλαιον·"
Matt,Matthew,25,289,0.9145,0.0855,0.0566,MED,Jewish,32,"αἱ δὲ φρόνιμοι ἔλαβον ἔλαιον ἐν τοῖς ⸀ἀγγείοις μετὰ τῶν λαμπάδων ⸀ἑαυτῶν. χρονίζοντος δὲ τοῦ νυμφίου ἐνύσταξαν πᾶσαι καὶ ἐκάθευδον. μέσης δὲ νυκτὸς κραυγὴ γέγονεν· Ἰδοὺ ὁ ⸀νυμφίος, ἐξέρχεσθε εἰς ἀπάντησιν ⸀αὐτοῦ."
Matt,Matthew,25,290,0.8688,0.1312,0.138,MED,Jewish,48,"τότε ἠγέρθησαν πᾶσαι αἱ παρθένοι ἐκεῖναι καὶ ἐκόσμησαν τὰς λαμπάδας ⸀ἑαυτῶν. αἱ δὲ μωραὶ ταῖς φρονίμοις εἶπαν· Δότε ἡμῖν ἐκ τοῦ ἐλαίου ὑμῶν, ὅτι αἱ λαμπάδες ἡμῶν σβέννυνται. ἀπεκρίθησαν δὲ αἱ φρόνιμοι λέγουσαι· Μήποτε ⸂οὐ μὴ⸃ ἀρκέσῃ ἡμῖν καὶ ὑμῖν· ⸀πορεύεσθε μᾶλλον πρὸς τοὺς πωλοῦντας καὶ ἀγοράσατε ἑαυταῖς."
Matt,Matthew,25,291,0.9701,0.0299,0.0189,HIGH,Jewish,42,"ἀπερχομένων δὲ αὐτῶν ἀγοράσαι ἦλθεν ὁ νυμφίος, καὶ αἱ ἕτοιμοι εἰσῆλθον μετ’ αὐτοῦ εἰς τοὺς γάμους, καὶ ἐκλείσθη ἡ θύρα. ὕστερον δὲ ἔρχονται καὶ αἱ λοιπαὶ παρθένοι λέγουσαι· Κύριε κύριε, ἄνοιξον ἡμῖν· ὁ δὲ ἀποκριθεὶς εἶπεν· Ἀμὴν λέγω ὑμῖν, οὐκ οἶδα ὑμᾶς."
Matt,Matthew,25,292,0.0975,0.9025,0.0837,MED,Gentile,44,"γρηγορεῖτε οὖν, ὅτι οὐκ οἴδατε τὴν ἡμέραν οὐδὲ τὴν ⸀ὥραν. Ὥσπερ γὰρ ἄνθρωπος ἀποδημῶν ἐκάλεσεν τοὺς ἰδίους δούλους καὶ παρέδωκεν αὐτοῖς τὰ ὑπάρχοντα αὐτοῦ, καὶ ᾧ μὲν ἔδωκεν πέντε τάλαντα ᾧ δὲ δύο ᾧ δὲ ἕν, ἑκάστῳ κατὰ τὴν ἰδίαν δύναμιν, καὶ ἀπεδήμησεν. εὐθέως"
Matt,Matthew,25,293,0.9707,0.0293,0.0381,HIGH,Jewish,35,⸀πορευθεὶς ὁ τὰ πέντε τάλαντα λαβὼν ἠργάσατο ἐν αὐτοῖς καὶ ⸀ἐκέρδησεν ἄλλα ⸀πέντε· ⸀ὡσαύτως ὁ τὰ δύο ⸀ἐκέρδησεν ἄλλα δύο· ὁ δὲ τὸ ἓν λαβὼν ἀπελθὼν ὤρυξεν ⸀γῆν καὶ ⸀ἔκρυψεν τὸ ἀργύριον τοῦ κυρίου αὐτοῦ.
