book,book_full,category,chapter,orig_pj,orig_std,strip_pj,strip_std,delta,flipped,fully_editorial,n_stripped,categories_hit,orig_text,stripped_text,tokens_removed,robustness,random_flip_count,p_value
John,John,Gospel,14,0.9843,0.0224,0.9938,0.0076,-0.0096,False,False,2,pneumatological,"ὁ δὲ παράκλητος, τὸ πνεῦμα τὸ ἅγιον ὃ πέμψει ὁ πατὴρ ἐν τῷ ὀνόματί μου, ἐκεῖνος ὑμᾶς διδάξει πάντα καὶ ὑπομνήσει ὑμᾶς πάντα ἃ εἶπον ⸀ὑμῖν.","ὁ δὲ παράκλητος, τὸ ἅγιον ὃ πέμψει ὁ πατὴρ ἐν τῷ ὀνόματί μου, ἐκεῖνος ὑμᾶς διδάξει πάντα καὶ ὑπομνήσει ὑμᾶς πάντα ἃ εἶπον ⸀ὑμῖν.",τὸ|πνεῦμα,,,
John,John,Gospel,15,0.7238,0.1263,0.6795,0.0870,0.0444,False,False,1,hamartiology,"εἰ μὴ ἦλθον καὶ ἐλάλησα αὐτοῖς, ἁμαρτίαν οὐκ ⸀εἴχοσαν·","εἰ μὴ ἦλθον καὶ ἐλάλησα αὐτοῖς, οὐκ ⸀εἴχοσαν·",ἁμαρτίαν,,,
John,John,Gospel,15,0.8626,0.0623,0.5451,0.1133,0.3176,False,False,3,hamartiology,νῦν δὲ πρόφασιν οὐκ ἔχουσιν περὶ τῆς ἁμαρτίας αὐτῶν.,νῦν δὲ πρόφασιν οὐκ ἔχουσιν αὐτῶν.,περὶ|τῆς|ἁμαρτίας,,,
John,John,Gospel,15,0.7965,0.1922,0.8111,0.1426,-0.0146,False,False,3,hamartiology,"εἰ τὰ ἔργα μὴ ἐποίησα ἐν αὐτοῖς ἃ οὐδεὶς ἄλλος ⸀ἐποίησεν, ἁμαρτίαν οὐκ ⸀εἴχοσαν·","εἰ τὰ ἔργα μὴ ἐποίησα ἐν αὐτοῖς ἃ ⸀ἐποίησεν, οὐκ ⸀εἴχοσαν·",οὐδεὶς|ἄλλος|ἁμαρτίαν,,,
John,John,Gospel,15,0.9995,0.0005,0.9995,0.0009,-0.0000,False,False,7,pneumatological,"⸀Ὅταν ἔλθῃ ὁ παράκλητος ὃν ἐγὼ πέμψω ὑμῖν παρὰ τοῦ πατρός, τὸ πνεῦμα τῆς ἀληθείας ὃ παρὰ τοῦ πατρὸς ἐκπορεύεται, ἐκεῖνος μαρτυρήσει περὶ ἐμοῦ·","⸀Ὅταν ἔλθῃ ὁ παράκλητος ὃν ἐγὼ πέμψω ὑμῖν παρὰ τοῦ πατρός, ὃ ἐκπορεύεται, ἐκεῖνος μαρτυρήσει περὶ ἐμοῦ·",τὸ|πνεῦμα|τῆς|ἀληθείας|παρὰ|τοῦ|πατρὸς,,,
John,John,Gospel,16,0.9590,0.0562,0.9655,0.0381,-0.0065,False,False,6,hamartiology,καὶ ἐλθὼν ἐκεῖνος ἐλέγξει τὸν κόσμον περὶ ἁμαρτίας καὶ περὶ δικαιοσύνης καὶ περὶ κρίσεως·,καὶ ἐλθὼν ἐκεῖνος ἐλέγξει τὸν κόσμον καὶ καὶ,περὶ|ἁμαρτίας|περὶ|δικαιοσύνης|περὶ|κρίσεως·,,,
John,John,Gospel,16,0.6256,0.1428,0.5797,0.1814,0.0459,False,False,2,hamartiology,"περὶ ἁμαρτίας μέν, ὅτι οὐ πιστεύουσιν εἰς ἐμέ·","μέν, ὅτι οὐ πιστεύουσιν εἰς ἐμέ·",περὶ|ἁμαρτίας,,,
John,John,Gospel,16,0.9840,0.0340,0.9447,0.0833,0.0393,False,False,4,pneumatological,"ὅταν δὲ ἔλθῃ ἐκεῖνος, τὸ πνεῦμα τῆς ἀληθείας, ὁδηγήσει ὑμᾶς ⸂ἐν τῇ ἀληθείᾳ πάσῃ⸃, οὐ γὰρ λαλήσει ἀφ’ ἑαυτοῦ, ἀλλ’ ὅσα ⸀ἀκούσει λαλήσει, καὶ τὰ ἐρχόμενα ἀναγγελεῖ ὑμῖν.","ὅταν δὲ ἔλθῃ ἐκεῖνος, ὁδηγήσει ὑμᾶς ⸂ἐν τῇ ἀληθείᾳ πάσῃ⸃, οὐ γὰρ λαλήσει ἀφ’ ἑαυτοῦ, ἀλλ’ ὅσα ⸀ἀκούσει λαλήσει, καὶ τὰ ἐρχόμενα ἀναγγελεῖ ὑμῖν.","τὸ|πνεῦμα|τῆς|ἀληθείας,",,,
John,John,Gospel,18,0.9884,0.0099,0.7918,0.1296,0.1966,False,False,7,eschatological,Ἡ βασιλεία ἡ ἐμὴ οὐκ ἔστιν ἐκ τοῦ κόσμου τούτου·,οὐκ ἔστιν τούτου·,Ἡ|βασιλεία|ἡ|ἐμὴ|ἐκ|τοῦ|κόσμου,,,
John,John,Gospel,18,0.9912,0.0085,0.9753,0.0388,0.0159,False,False,2,eschatological,"εἰ ἐκ τοῦ κόσμου τούτου ἦν ἡ βασιλεία ἡ ἐμή, οἱ ὑπηρέται ⸂οἱ ἐμοὶ ἠγωνίζοντο ἄν⸃, ἵνα μὴ παραδοθῶ τοῖς Ἰουδαίοις·","εἰ ἐκ τοῦ κόσμου τούτου ἦν ἡ ἐμή, οἱ ὑπηρέται ⸂οἱ ἐμοὶ ἠγωνίζοντο ἄν⸃, ἵνα μὴ παραδοθῶ τοῖς Ἰουδαίοις·",ἡ|βασιλεία,,,
John,John,Gospel,19,0.8495,0.1683,0.9815,0.0149,-0.1320,False,False,2,creedal,Σταύρωσον ⸀σταύρωσον. λέγει αὐτοῖς ὁ Πιλᾶτος·,λέγει αὐτοῖς ὁ Πιλᾶτος·,Σταύρωσον|⸀σταύρωσον.,,,
John,John,Gospel,19,0.9412,0.0820,0.9225,0.0656,0.0187,False,False,1,creedal,"Λάβετε αὐτὸν ὑμεῖς καὶ σταυρώσατε, ἐγὼ γὰρ οὐχ εὑρίσκω ἐν αὐτῷ αἰτίαν.",Λάβετε αὐτὸν ὑμεῖς καὶ ἐγὼ γὰρ οὐχ εὑρίσκω ἐν αὐτῷ αἰτίαν.,"σταυρώσατε,",,,
John,John,Gospel,19,0.9666,0.0332,0.9617,0.0295,0.0049,False,False,2,hamartiology,διὰ τοῦτο ὁ ⸀παραδούς μέ σοι μείζονα ἁμαρτίαν ἔχει.,διὰ τοῦτο ὁ ⸀παραδούς μέ σοι ἔχει.,μείζονα|ἁμαρτίαν,,,
John,John,Gospel,19,0.5925,0.1865,0.7848,0.1707,-0.1923,False,False,1,creedal,"Ἆρον ἆρον, σταύρωσον αὐτόν.","Ἆρον ἆρον, αὐτόν.",σταύρωσον,,,
John,John,Gospel,19,0.7463,0.1103,0.8892,0.0665,-0.1429,False,False,1,creedal,Τὸν βασιλέα ὑμῶν σταυρώσω;,Τὸν βασιλέα ὑμῶν,σταυρώσω;,,,
John,John,Gospel,19,0.8502,0.1093,0.8412,0.0984,0.0090,False,False,1,creedal,τότε οὖν παρέδωκεν αὐτὸν αὐτοῖς ἵνα σταυρωθῇ.,τότε οὖν παρέδωκεν αὐτὸν αὐτοῖς ἵνα,σταυρωθῇ.,,,
John,John,Gospel,19,0.9593,0.0659,0.5032,0.2707,0.4561,False,False,12,creedal,"καὶ βαστάζων ⸂αὑτῷ τὸν σταυρὸν⸃ ἐξῆλθεν εἰς ⸀τὸν λεγόμενον Κρανίου Τόπον, ⸀ὃ λέγεται Ἑβραϊστὶ Γολγοθα, ὅπου αὐτὸν ἐσταύρωσαν, καὶ μετ’ αὐτοῦ ἄλλους δύο ἐντεῦθεν καὶ ἐντεῦθεν, μέσον δὲ τὸν Ἰησοῦν.","καὶ βαστάζων ἐξῆλθεν λεγόμενον Τόπον, ⸀ὃ λέγεται Ἑβραϊστὶ Γολγοθα, ὅπου αὐτὸν αὐτοῦ ἐντεῦθεν ἐντεῦθεν, μέσον δὲ τὸν Ἰησοῦν.","⸂αὑτῷ|τὸν|σταυρὸν⸃|εἰς|⸀τὸν|Κρανίου|ἐσταύρωσαν,|καὶ|μετ’|ἄλλους|δύο|καὶ",,,
John,John,Gospel,19,0.9937,0.0065,0.7387,0.1747,0.2550,False,False,3,creedal,ἔγραψεν δὲ καὶ τίτλον ὁ Πιλᾶτος καὶ ἔθηκεν ἐπὶ τοῦ σταυροῦ·,ἔγραψεν δὲ καὶ τίτλον ὁ Πιλᾶτος καὶ ἔθηκεν,ἐπὶ|τοῦ|σταυροῦ·,,,
John,John,Gospel,19,0.9139,0.1646,0.8145,0.2507,0.0994,False,False,1,creedal,"τοῦτον οὖν τὸν τίτλον πολλοὶ ἀνέγνωσαν τῶν Ἰουδαίων, ὅτι ἐγγὺς ἦν ὁ τόπος τῆς πόλεως ὅπου ἐσταυρώθη ὁ Ἰησοῦς·","τοῦτον οὖν τὸν τίτλον πολλοὶ ἀνέγνωσαν τῶν Ἰουδαίων, ὅτι ἐγγὺς ἦν ὁ τόπος τῆς πόλεως ὅπου ὁ Ἰησοῦς·",ἐσταυρώθη,,,
John,John,Gospel,19,0.8952,0.1175,0.8427,0.1880,0.0525,False,False,1,creedal,"οἱ οὖν στρατιῶται ὅτε ἐσταύρωσαν τὸν Ἰησοῦν ἔλαβον τὰ ἱμάτια αὐτοῦ καὶ ἐποίησαν τέσσαρα μέρη, ἑκάστῳ στρατιώτῃ μέρος, καὶ τὸν χιτῶνα.","οἱ οὖν στρατιῶται ὅτε τὸν Ἰησοῦν ἔλαβον τὰ ἱμάτια αὐτοῦ καὶ ἐποίησαν τέσσαρα μέρη, ἑκάστῳ στρατιώτῃ μέρος, καὶ τὸν χιτῶνα.",ἐσταύρωσαν,,,
John,John,Gospel,19,0.9988,0.0013,0.9900,0.0090,0.0088,False,False,5,creedal,"Εἱστήκεισαν δὲ παρὰ τῷ σταυρῷ τοῦ Ἰησοῦ ἡ μήτηρ αὐτοῦ καὶ ἡ ἀδελφὴ τῆς μητρὸς αὐτοῦ, Μαρία ἡ τοῦ Κλωπᾶ καὶ Μαρία ἡ Μαγδαληνή.","Εἱστήκεισαν δὲ ἡ μήτηρ αὐτοῦ καὶ ἡ ἀδελφὴ τῆς μητρὸς αὐτοῦ, Μαρία ἡ τοῦ Κλωπᾶ καὶ Μαρία ἡ Μαγδαληνή.",παρὰ|τῷ|σταυρῷ|τοῦ|Ἰησοῦ,,,
John,John,Gospel,19,0.8931,0.0992,0.9231,0.0570,-0.0300,False,False,2,pneumatological,"Τετέλεσται, καὶ κλίνας τὴν κεφαλὴν παρέδωκεν τὸ πνεῦμα.","Τετέλεσται, καὶ κλίνας τὴν κεφαλὴν παρέδωκεν",τὸ|πνεῦμα.,,,
John,John,Gospel,19,0.9775,0.0185,0.9484,0.0573,0.0290,False,False,3,creedal,"Οἱ οὖν Ἰουδαῖοι, ⸂ἐπεὶ παρασκευὴ ἦν, ἵνα μὴ μείνῃ ἐπὶ τοῦ σταυροῦ τὰ σώματα ἐν τῷ σαββάτῳ⸃, ἦν γὰρ μεγάλη ἡ ἡμέρα ἐκείνου τοῦ σαββάτου, ἠρώτησαν τὸν Πιλᾶτον ἵνα κατεαγῶσιν αὐτῶν τὰ σκέλη καὶ ἀρθῶσιν.","Οἱ οὖν Ἰουδαῖοι, ⸂ἐπεὶ παρασκευὴ ἦν, ἵνα μὴ μείνῃ τὰ σώματα ἐν τῷ σαββάτῳ⸃, ἦν γὰρ μεγάλη ἡ ἡμέρα ἐκείνου τοῦ σαββάτου, ἠρώτησαν τὸν Πιλᾶτον ἵνα κατεαγῶσιν αὐτῶν τὰ σκέλη καὶ ἀρθῶσιν.",ἐπὶ|τοῦ|σταυροῦ,,,
John,John,Gospel,19,0.6277,0.2194,0.5769,0.1855,0.0508,False,False,1,creedal,"ἦν δὲ ἐν τῷ τόπῳ ὅπου ἐσταυρώθη κῆπος, καὶ ἐν τῷ κήπῳ μνημεῖον καινόν, ἐν ᾧ οὐδέπω οὐδεὶς ⸂ἦν τεθειμένος⸃·","ἦν δὲ ἐν τῷ τόπῳ ὅπου κῆπος, καὶ ἐν τῷ κήπῳ μνημεῖον καινόν, ἐν ᾧ οὐδέπω οὐδεὶς ⸂ἦν τεθειμένος⸃·",ἐσταυρώθη,,,
John,John,Gospel,20,0.5966,0.0960,,,,False,True,,pneumatological,Λάβετε πνεῦμα ἅγιον·,,,,,
John,John,Gospel,20,0.6689,0.1104,0.7380,0.1072,-0.0691,False,False,2,hamartiology,ἄν τινων ἀφῆτε τὰς ἁμαρτίας ⸀ἀφέωνται αὐτοῖς·,ἄν τινων ἀφῆτε ⸀ἀφέωνται αὐτοῖς·,τὰς|ἁμαρτίας,,,
Acts,Acts,Disputed,1,0.9879,0.0079,0.9163,0.0403,0.0716,False,False,6,eschatological,"οἷς καὶ παρέστησεν ἑαυτὸν ζῶντα μετὰ τὸ παθεῖν αὐτὸν ἐν πολλοῖς τεκμηρίοις, δι’ ἡμερῶν τεσσεράκοντα ὀπτανόμενος αὐτοῖς καὶ λέγων τὰ περὶ τῆς βασιλείας τοῦ θεοῦ·","οἷς καὶ παρέστησεν ἑαυτὸν ζῶντα μετὰ τὸ παθεῖν αὐτὸν ἐν πολλοῖς τεκμηρίοις, δι’ ἡμερῶν τεσσεράκοντα ὀπτανόμενος αὐτοῖς καὶ λέγων",τὰ|περὶ|τῆς|βασιλείας|τοῦ|θεοῦ·,,,
Acts,Acts,Disputed,1,0.9616,0.0281,0.8650,0.1076,0.0966,False,False,2,eschatological,"Κύριε, εἰ ἐν τῷ χρόνῳ τούτῳ ἀποκαθιστάνεις τὴν βασιλείαν τῷ Ἰσραήλ;","Κύριε, εἰ ἐν τῷ χρόνῳ τούτῳ ἀποκαθιστάνεις τῷ Ἰσραήλ;",τὴν|βασιλείαν,,,
Acts,Acts,Disputed,1,0.8209,0.1584,0.9205,0.0847,-0.0996,False,False,6,pneumatological,"Οὐχ ὑμῶν ἐστιν γνῶναι χρόνους ἢ καιροὺς οὓς ὁ πατὴρ ἔθετο ἐν τῇ ἰδίᾳ ἐξουσίᾳ, ἀλλὰ λήμψεσθε δύναμιν ἐπελθόντος τοῦ ἁγίου πνεύματος ἐφ’ ὑμᾶς, καὶ ἔσεσθέ ⸀μου μάρτυρες ἔν τε Ἰερουσαλὴμ καὶ ἐν πάσῃ τῇ Ἰουδαίᾳ καὶ Σαμαρείᾳ καὶ ἕως ἐσχάτου τῆς γῆς.","γνῶναι χρόνους ἢ καιροὺς οὓς ὁ πατὴρ ἔθετο ἐν τῇ ἰδίᾳ ἐξουσίᾳ, ἀλλὰ λήμψεσθε δύναμιν ἐπελθόντος ἐφ’ ὑμᾶς, καὶ ἔσεσθέ ⸀μου μάρτυρες ἔν τε Ἰερουσαλὴμ καὶ ἐν πάσῃ τῇ Ἰουδαίᾳ καὶ Σαμαρείᾳ καὶ ἕως ἐσχάτου τῆς γῆς.",Οὐχ|ὑμῶν|ἐστιν|τοῦ|ἁγίου|πνεύματος,,,
Acts,Acts,Disputed,1,0.9459,0.0415,0.4522,0.2422,0.4937,True,False,29,pneumatological,"Ἄνδρες ἀδελφοί, ἔδει πληρωθῆναι τὴν ⸀γραφὴν ἣν προεῖπε τὸ πνεῦμα τὸ ἅγιον διὰ στόματος Δαυὶδ περὶ Ἰούδα τοῦ γενομένου ὁδηγοῦ τοῖς συλλαβοῦσιν ⸀Ἰησοῦν, ὅτι κατηριθμημένος ἦν ⸀ἐν ἡμῖν καὶ ἔλαχεν τὸν κλῆρον τῆς διακονίας ταύτης.— Οὗτος μὲν οὖν ἐκτήσατο χωρίον ἐκ μισθοῦ τῆς ἀδικίας, καὶ πρηνὴς γενόμενος ἐλάκησεν μέσος, καὶ ἐξεχύθη πάντα τὰ σπλάγχνα αὐτοῦ.","Ἄνδρες ἀδελφοί, ἔδει πληρωθῆναι τὴν ⸀γραφὴν ἣν γενομένου τοῖς συλλαβοῦσιν ⸀Ἰησοῦν, ὅτι κατηριθμημένος ἦν ⸀ἐν ἡμῖν καὶ ἔλαχεν Οὗτος μὲν οὖν ἐκτήσατο χωρίον ἐκ μισθοῦ σπλάγχνα","προεῖπε|τὸ|πνεῦμα|τὸ|ἅγιον|διὰ|στόματος|Δαυὶδ|περὶ|Ἰούδα|τοῦ|ὁδηγοῦ|τὸν|κλῆρον|τῆς|διακονίας|ταύτης.—|τῆς|ἀδικίας,|καὶ|πρηνὴς|γενόμενος|ἐλάκησεν|μέσος,|καὶ|ἐξεχύθη|πάντα|τὰ|αὐτοῦ.",RARE,1,0.019801980198019802
Acts,Acts,Disputed,1,0.9981,0.0025,0.9415,0.0516,0.0566,False,False,18,sacramental|creedal,"δεῖ οὖν τῶν συνελθόντων ἡμῖν ἀνδρῶν ἐν παντὶ χρόνῳ ⸀ᾧ εἰσῆλθεν καὶ ἐξῆλθεν ἐφ’ ἡμᾶς ὁ κύριος Ἰησοῦς, ἀρξάμενος ἀπὸ τοῦ βαπτίσματος Ἰωάννου ἕως τῆς ἡμέρας ἧς ἀνελήμφθη ἀφ’ ἡμῶν, μάρτυρα τῆς ἀναστάσεως αὐτοῦ ⸂σὺν ἡμῖν γενέσθαι⸃ ἕνα τούτων.","δεῖ χρόνῳ ⸀ᾧ εἰσῆλθεν καὶ ἐξῆλθεν ὁ κύριος Ἰησοῦς, ἀρξάμενος ἧς ἀνελήμφθη ἀφ’ ἡμῶν, μάρτυρα αὐτοῦ ⸂σὺν ἡμῖν γενέσθαι⸃ ἕνα τούτων.",οὖν|τῶν|συνελθόντων|ἡμῖν|ἀνδρῶν|ἐν|παντὶ|ἐφ’|ἡμᾶς|ἀπὸ|τοῦ|βαπτίσματος|Ἰωάννου|ἕως|τῆς|ἡμέρας|τῆς|ἀναστάσεως,,,
Acts,Acts,Disputed,1,0.9994,0.0007,0.9990,0.0007,0.0004,False,False,4,ecclesiological,"καὶ ἔδωκαν κλήρους ⸀αὐτοῖς, καὶ ἔπεσεν ὁ κλῆρος ἐπὶ Μαθθίαν, καὶ συγκατεψηφίσθη μετὰ τῶν ἕνδεκα ἀποστόλων.","καὶ ἔδωκαν κλήρους ⸀αὐτοῖς, καὶ ἔπεσεν ὁ κλῆρος ἐπὶ Μαθθίαν, καὶ συγκατεψηφίσθη",μετὰ|τῶν|ἕνδεκα|ἀποστόλων.,,,
Acts,Acts,Disputed,2,0.9058,0.0941,0.4445,0.1348,0.4613,True,False,39,pneumatological,"Καὶ ἐν τῷ συμπληροῦσθαι τὴν ἡμέραν τῆς πεντηκοστῆς ἦσαν ⸂πάντες ὁμοῦ⸃ ἐπὶ τὸ αὐτό, καὶ ἐγένετο ἄφνω ἐκ τοῦ οὐρανοῦ ἦχος ὥσπερ φερομένης πνοῆς βιαίας καὶ ἐπλήρωσεν ὅλον τὸν οἶκον οὗ ἦσαν καθήμενοι, καὶ ὤφθησαν αὐτοῖς διαμεριζόμεναι γλῶσσαι ὡσεὶ πυρός, ⸂καὶ ἐκάθισεν⸃ ἐφ’ ἕνα ἕκαστον αὐτῶν, καὶ ἐπλήσθησαν ⸀πάντες πνεύματος ἁγίου, καὶ ἤρξαντο λαλεῖν ἑτέραις γλώσσαις καθὼς τὸ πνεῦμα ἐδίδου ⸂ἀποφθέγγεσθαι αὐτοῖς⸃.","Καὶ ἐν ἡμέραν πεντηκοστῆς καὶ ἐγένετο οὐρανοῦ ὥσπερ τὸν οἶκον οὗ ἦσαν καθήμενοι, καὶ ὤφθησαν ὡσεὶ ⸂καὶ καὶ ἐπλήσθησαν καὶ λαλεῖν ⸂ἀποφθέγγεσθαι αὐτοῖς⸃.","τῷ|συμπληροῦσθαι|τὴν|τῆς|ἦσαν|⸂πάντες|ὁμοῦ⸃|ἐπὶ|τὸ|αὐτό,|ἄφνω|ἐκ|τοῦ|ἦχος|φερομένης|πνοῆς|βιαίας|καὶ|ἐπλήρωσεν|ὅλον|αὐτοῖς|διαμεριζόμεναι|γλῶσσαι|πυρός,|ἐκάθισεν⸃|ἐφ’|ἕνα|ἕκαστον|αὐτῶν,|⸀πάντες|πνεύματος|ἁγίου,|ἤρξαντο|ἑτέραις|γλώσσαις|καθὼς|τὸ|πνεῦμα|ἐδίδου",ROBUST,0,0.009900990099009901
Acts,Acts,Disputed,2,0.9995,0.0008,0.9992,0.0021,0.0004,False,False,5,ecclesiological|pneumatological,"Καὶ ἔσται ἐν ταῖς ἐσχάταις ἡμέραις, λέγει ὁ θεός, ἐκχεῶ ἀπὸ τοῦ πνεύματός μου ἐπὶ πᾶσαν σάρκα, καὶ προφητεύσουσιν οἱ υἱοὶ ὑμῶν καὶ αἱ θυγατέρες ὑμῶν, καὶ οἱ νεανίσκοι ὑμῶν ὁράσεις ὄψονται, καὶ οἱ πρεσβύτεροι ὑμῶν ⸀ἐνυπνίοις ἐνυπνιασθήσονται·","Καὶ ἔσται ἐν ταῖς ἐσχάταις ἡμέραις, λέγει ὁ θεός, ἐκχεῶ μου ἐπὶ πᾶσαν σάρκα, καὶ προφητεύσουσιν οἱ υἱοὶ ὑμῶν καὶ αἱ θυγατέρες ὑμῶν, καὶ οἱ νεανίσκοι ὑμῶν ὁράσεις ὄψονται, καὶ ὑμῶν ⸀ἐνυπνίοις ἐνυπνιασθήσονται·",ἀπὸ|τοῦ|πνεύματός|οἱ|πρεσβύτεροι,,,
Acts,Acts,Disputed,2,0.9998,0.0004,0.9985,0.0027,0.0013,False,False,3,pneumatological,"καί γε ἐπὶ τοὺς δούλους μου καὶ ἐπὶ τὰς δούλας μου ἐν ταῖς ἡμέραις ἐκείναις ἐκχεῶ ἀπὸ τοῦ πνεύματός μου, καὶ προφητεύσουσιν.","καί γε ἐπὶ τοὺς δούλους μου καὶ ἐπὶ τὰς δούλας μου ἐν ταῖς ἡμέραις ἐκείναις ἐκχεῶ μου, καὶ προφητεύσουσιν.",ἀπὸ|τοῦ|πνεύματός,,,
Acts,Acts,Disputed,2,0.9990,0.0011,0.9958,0.0057,0.0032,False,False,10,creedal,"προφήτης οὖν ὑπάρχων, καὶ εἰδὼς ὅτι ὅρκῳ ὤμοσεν αὐτῷ ὁ θεὸς ἐκ καρποῦ τῆς ὀσφύος ⸀αὐτοῦ καθίσαι ἐπὶ ⸂τὸν θρόνον⸃ αὐτοῦ, προϊδὼν ἐλάλησεν περὶ τῆς ἀναστάσεως τοῦ χριστοῦ ὅτι ⸂οὔτε ἐγκατελείφθη⸃ εἰς ⸀ᾅδην ⸀οὔτε ἡ σὰρξ αὐτοῦ εἶδεν διαφθοράν.","προφήτης οὖν ὤμοσεν αὐτῷ ὁ θεὸς ἐκ καρποῦ τῆς ὀσφύος ⸀αὐτοῦ καθίσαι ἐπὶ ⸂τὸν θρόνον⸃ αὐτοῦ, προϊδὼν ἐλάλησεν ὅτι ⸂οὔτε ἐγκατελείφθη⸃ εἰς ⸀ᾅδην ⸀οὔτε ἡ σὰρξ αὐτοῦ εἶδεν διαφθοράν.","ὑπάρχων,|καὶ|εἰδὼς|ὅτι|ὅρκῳ|περὶ|τῆς|ἀναστάσεως|τοῦ|χριστοῦ",,,
Acts,Acts,Disputed,2,0.9807,0.0192,0.8655,0.0821,0.1152,False,False,7,pneumatological,τῇ δεξιᾷ οὖν τοῦ θεοῦ ὑψωθεὶς τήν τε ἐπαγγελίαν τοῦ ⸂πνεύματος τοῦ ἁγίου⸃ λαβὼν παρὰ τοῦ πατρὸς ἐξέχεεν τοῦτο ⸀ὃ ⸀ὑμεῖς βλέπετε καὶ ἀκούετε.,τῇ δεξιᾷ οὖν τοῦ θεοῦ ὑψωθεὶς τήν τε ἐπαγγελίαν λαβὼν ἐξέχεεν τοῦτο ⸀ὃ ⸀ὑμεῖς βλέπετε καὶ ἀκούετε.,τοῦ|⸂πνεύματος|τοῦ|ἁγίου⸃|παρὰ|τοῦ|πατρὸς,,,
Acts,Acts,Disputed,2,0.8570,0.1878,0.6361,0.3596,0.2209,False,False,1,creedal,"ἀσφαλῶς οὖν γινωσκέτω πᾶς οἶκος Ἰσραὴλ ὅτι καὶ κύριον ⸂αὐτὸν καὶ χριστὸν⸃ ⸂ἐποίησεν ὁ θεός⸃, τοῦτον τὸν Ἰησοῦν ὃν ὑμεῖς ἐσταυρώσατε.","ἀσφαλῶς οὖν γινωσκέτω πᾶς οἶκος Ἰσραὴλ ὅτι καὶ κύριον ⸂αὐτὸν καὶ χριστὸν⸃ ⸂ἐποίησεν ὁ θεός⸃, τοῦτον τὸν Ἰησοῦν ὃν ὑμεῖς",ἐσταυρώσατε.,,,
Acts,Acts,Disputed,2,0.9288,0.0893,0.9027,0.1345,0.0261,False,False,3,ecclesiological,"Ἀκούσαντες δὲ κατενύγησαν ⸂τὴν καρδίαν⸃, εἶπόν τε πρὸς τὸν Πέτρον καὶ τοὺς λοιποὺς ἀποστόλους·","Ἀκούσαντες δὲ κατενύγησαν ⸂τὴν καρδίαν⸃, εἶπόν τε πρὸς τὸν Πέτρον καὶ",τοὺς|λοιποὺς|ἀποστόλους·,,,
Acts,Acts,Disputed,2,0.9983,0.0031,0.9614,0.0498,0.0369,False,False,7,sacramental|hamartiology|pneumatological,"Μετανοήσατε⸃, καὶ βαπτισθήτω ἕκαστος ὑμῶν ⸀ἐπὶ τῷ ὀνόματι Ἰησοῦ Χριστοῦ εἰς ἄφεσιν ⸀τῶν ἁμαρτιῶν ⸀ὑμῶν, καὶ λήμψεσθε τὴν δωρεὰν τοῦ ἁγίου πνεύματος·","καὶ ἕκαστος ὑμῶν ⸀ἐπὶ τῷ ὀνόματι Ἰησοῦ Χριστοῦ εἰς ἄφεσιν ⸀ὑμῶν, καὶ λήμψεσθε τὴν δωρεὰν","Μετανοήσατε⸃,|βαπτισθήτω|⸀τῶν|ἁμαρτιῶν|τοῦ|ἁγίου|πνεύματος·",,,
Acts,Acts,Disputed,2,0.9501,0.0550,0.8481,0.1467,0.1020,False,False,1,sacramental,"οἱ μὲν ⸀οὖν ἀποδεξάμενοι τὸν λόγον αὐτοῦ ἐβαπτίσθησαν, καὶ προσετέθησαν ⸀ἐν τῇ ἡμέρᾳ ἐκείνῃ ψυχαὶ ὡσεὶ τρισχίλιαι.",οἱ μὲν ⸀οὖν ἀποδεξάμενοι τὸν λόγον αὐτοῦ καὶ προσετέθησαν ⸀ἐν τῇ ἡμέρᾳ ἐκείνῃ ψυχαὶ ὡσεὶ τρισχίλιαι.,"ἐβαπτίσθησαν,",,,
Acts,Acts,Disputed,2,0.9992,0.0012,0.9976,0.0038,0.0016,False,False,2,ecclesiological,"ἦσαν δὲ προσκαρτεροῦντες τῇ διδαχῇ τῶν ἀποστόλων καὶ τῇ ⸀κοινωνίᾳ, τῇ κλάσει τοῦ ἄρτου καὶ ταῖς προσευχαῖς.","ἦσαν δὲ προσκαρτεροῦντες τῇ διδαχῇ καὶ τῇ ⸀κοινωνίᾳ, τῇ κλάσει τοῦ ἄρτου καὶ ταῖς προσευχαῖς.",τῶν|ἀποστόλων,,,
Acts,Acts,Disputed,2,0.5967,0.1623,0.6176,0.1220,-0.0210,False,False,3,ecclesiological,"⸀Ἐγίνετο δὲ πάσῃ ψυχῇ φόβος, πολλά ⸀τε τέρατα καὶ σημεῖα διὰ τῶν ἀποστόλων ἐγίνετο.","⸀Ἐγίνετο δὲ πάσῃ ψυχῇ φόβος, πολλά ⸀τε τέρατα καὶ σημεῖα ἐγίνετο.",διὰ|τῶν|ἀποστόλων,,,
