book,book_full,chapter,unit_idx,p_jewish,p_gentile,uncertainty,confidence,label,n_tokens,text
Luke,Luke,17,789,0.999,0.001,0.0006,HIGH,Jewish,30,"ἐν ἐκείνῃ τῇ ἡμέρᾳ ὃς ἔσται ἐπὶ τοῦ δώματος καὶ τὰ σκεύη αὐτοῦ ἐν τῇ οἰκίᾳ, μὴ καταβάτω ἆραι αὐτά, καὶ ὁ ⸀ἐν ἀγρῷ ὁμοίως μὴ ἐπιστρεψάτω εἰς τὰ ὀπίσω."
Luke,Luke,17,790,0.6558,0.3442,0.1042,MED,Jewish,4,μνημονεύετε τῆς γυναικὸς Λώτ.
Luke,Luke,17,791,0.6595,0.3405,0.3327,LOW,Jewish,15,"ὃς ἐὰν ζητήσῃ τὴν ψυχὴν αὐτοῦ ⸀περιποιήσασθαι ἀπολέσει αὐτήν, ⸂ὃς δ’ ἂν⸃ ⸀ἀπολέσῃ ζῳογονήσει αὐτήν."
Luke,Luke,17,792,0.9372,0.0628,0.0516,MED,Jewish,17,"λέγω ὑμῖν, ταύτῃ τῇ νυκτὶ ἔσονται δύο ἐπὶ κλίνης μιᾶς, ⸀ὁ εἷς παραλημφθήσεται καὶ ὁ ἕτερος ἀφεθήσεται·"
Luke,Luke,17,793,0.9782,0.0218,0.0146,HIGH,Jewish,13,"⸂ἔσονται δύο⸃ ἀλήθουσαι ἐπὶ τὸ αὐτό, ⸀ἡ μία παραλημφθήσεται ⸂ἡ δὲ⸃ ἑτέρα ⸀ἀφεθήσεται."
Luke,Luke,17,794,0.5693,0.4307,0.2614,LOW,Jewish,18,"καὶ ἀποκριθέντες λέγουσιν αὐτῷ· Ποῦ, κύριε; ὁ δὲ εἶπεν αὐτοῖς· Ὅπου τὸ σῶμα, ἐκεῖ ⸂καὶ οἱ ἀετοὶ ἐπισυναχθήσονται⸃."
Luke,Luke,18,795,0.6876,0.3124,0.1196,MED,Jewish,13,"Ἔλεγεν ⸀δὲ παραβολὴν αὐτοῖς πρὸς τὸ δεῖν πάντοτε προσεύχεσθαι ⸀αὐτοὺς καὶ μὴ ἐγκακεῖν,"
Luke,Luke,18,796,0.8816,0.1184,0.0794,MED,Jewish,15,λέγων· Κριτής τις ἦν ἔν τινι πόλει τὸν θεὸν μὴ φοβούμενος καὶ ἄνθρωπον μὴ ἐντρεπόμενος.
Luke,Luke,18,797,0.9985,0.0015,0.0015,HIGH,Jewish,18,χήρα δὲ ἦν ἐν τῇ πόλει ἐκείνῃ καὶ ἤρχετο πρὸς αὐτὸν λέγουσα· Ἐκδίκησόν με ἀπὸ τοῦ ἀντιδίκου μου.
Luke,Luke,18,798,0.6258,0.3742,0.2891,LOW,Jewish,20,"καὶ οὐκ ⸀ἤθελεν ἐπὶ χρόνον, μετὰ ⸂ταῦτα δὲ⸃ εἶπεν ἐν ἑαυτῷ· Εἰ καὶ τὸν θεὸν οὐ φοβοῦμαι ⸂οὐδὲ ἄνθρωπον⸃ ἐντρέπομαι,"
Luke,Luke,18,799,0.6031,0.3969,0.2043,LOW,Jewish,18,διά γε τὸ παρέχειν μοι κόπον τὴν χήραν ταύτην ἐκδικήσω αὐτήν ἵνα μὴ εἰς τέλος ἐρχομένη ὑπωπιάζῃ με.
Luke,Luke,18,800,0.9895,0.0105,0.0105,HIGH,Jewish,11,εἶπεν δὲ ὁ κύριος· Ἀκούσατε τί ὁ κριτὴς τῆς ἀδικίας λέγει·
Luke,Luke,18,801,0.996,0.004,0.0023,HIGH,Jewish,21,"ὁ δὲ θεὸς οὐ μὴ ποιήσῃ τὴν ἐκδίκησιν τῶν ἐκλεκτῶν αὐτοῦ τῶν βοώντων ⸀αὐτῷ ἡμέρας καὶ νυκτός, καὶ ⸀μακροθυμεῖ ἐπ’ αὐτοῖς;"
Luke,Luke,18,802,0.8958,0.1042,0.0546,MED,Jewish,22,λέγω ὑμῖν ὅτι ποιήσει τὴν ἐκδίκησιν αὐτῶν ἐν τάχει. πλὴν ὁ υἱὸς τοῦ ἀνθρώπου ἐλθὼν ἆρα εὑρήσει τὴν πίστιν ἐπὶ τῆς γῆς;
Luke,Luke,18,803,0.8179,0.1821,0.092,MED,Jewish,19,Εἶπεν δὲ ⸀καὶ πρός τινας τοὺς πεποιθότας ἐφ’ ἑαυτοῖς ὅτι εἰσὶν δίκαιοι καὶ ἐξουθενοῦντας τοὺς λοιποὺς τὴν παραβολὴν ταύτην·
Luke,Luke,18,804,0.942,0.058,0.038,HIGH,Jewish,14,"Ἄνθρωποι δύο ἀνέβησαν εἰς τὸ ἱερὸν προσεύξασθαι, ⸀ὁ εἷς Φαρισαῖος καὶ ὁ ἕτερος τελώνης."
Luke,Luke,18,805,0.5053,0.4947,0.2151,LOW,Jewish,28,"ὁ Φαρισαῖος σταθεὶς ⸂πρὸς ἑαυτὸν ταῦτα⸃ προσηύχετο· Ὁ θεός, εὐχαριστῶ σοι ὅτι οὐκ εἰμὶ ⸀ὥσπερ οἱ λοιποὶ τῶν ἀνθρώπων, ἅρπαγες, ἄδικοι, μοιχοί, ἢ καὶ ὡς οὗτος ὁ τελώνης·"
Luke,Luke,18,806,0.7266,0.2734,0.0731,MED,Jewish,8,"νηστεύω δὶς τοῦ σαββάτου, ⸀ἀποδεκατῶ πάντα ὅσα κτῶμαι."
Luke,Luke,18,807,0.9946,0.0054,0.0032,HIGH,Jewish,26,"⸂ὁ δὲ⸃ τελώνης μακρόθεν ἑστὼς οὐκ ἤθελεν οὐδὲ τοὺς ὀφθαλμοὺς ⸂ἐπᾶραι εἰς τὸν οὐρανόν⸃, ἀλλ’ ⸀ἔτυπτε τὸ στῆθος ⸀αὐτοῦ λέγων· Ὁ θεός, ἱλάσθητί μοι τῷ ἁμαρτωλῷ."
Luke,Luke,18,808,0.9886,0.0114,0.0082,HIGH,Jewish,22,"λέγω ὑμῖν, κατέβη οὗτος δεδικαιωμένος εἰς τὸν οἶκον αὐτοῦ ⸂παρ’ ἐκεῖνον⸃· ὅτι πᾶς ὁ ὑψῶν ἑαυτὸν ταπεινωθήσεται, ὁ δὲ ταπεινῶν ἑαυτὸν ὑψωθήσεται."
Luke,Luke,18,809,0.4171,0.5829,0.1023,MED,Gentile,15,Προσέφερον δὲ αὐτῷ καὶ τὰ βρέφη ἵνα αὐτῶν ἅπτηται· ἰδόντες δὲ οἱ μαθηταὶ ⸀ἐπετίμων αὐτοῖς.
Luke,Luke,18,810,0.997,0.003,0.0044,HIGH,Jewish,24,"ὁ δὲ Ἰησοῦς ⸂προσεκαλέσατο αὐτὰ λέγων⸃· Ἄφετε τὰ παιδία ἔρχεσθαι πρός με καὶ μὴ κωλύετε αὐτά, τῶν γὰρ τοιούτων ἐστὶν ἡ βασιλεία τοῦ θεοῦ."
Luke,Luke,18,811,0.2481,0.7519,0.1423,MED,Gentile,18,"ἀμὴν λέγω ὑμῖν, ὃς ⸀ἂν μὴ δέξηται τὴν βασιλείαν τοῦ θεοῦ ὡς παιδίον, οὐ μὴ εἰσέλθῃ εἰς αὐτήν."
Luke,Luke,18,812,0.9265,0.0735,0.0439,HIGH,Jewish,13,"Καὶ ἐπηρώτησέν τις αὐτὸν ἄρχων λέγων· Διδάσκαλε ἀγαθέ, τί ποιήσας ζωὴν αἰώνιον κληρονομήσω;"
Luke,Luke,18,813,0.9292,0.0708,0.0522,MED,Jewish,16,εἶπεν δὲ αὐτῷ ὁ Ἰησοῦς· Τί με λέγεις ἀγαθόν; οὐδεὶς ἀγαθὸς εἰ μὴ εἷς ὁ θεός.
Luke,Luke,18,814,0.8479,0.1521,0.1605,LOW,Jewish,18,"τὰς ἐντολὰς οἶδας· Μὴ μοιχεύσῃς, Μὴ φονεύσῃς, Μὴ κλέψῃς, Μὴ ψευδομαρτυρήσῃς, Τίμα τὸν πατέρα σου καὶ τὴν ⸀μητέρα."
Luke,Luke,18,815,0.9774,0.0226,0.019,HIGH,Jewish,9,ὁ δὲ εἶπεν· Ταῦτα πάντα ⸀ἐφύλαξα ἐκ νεότητος ⸀μου.
Luke,Luke,18,816,0.9833,0.0167,0.0159,HIGH,Jewish,26,"ἀκούσας ⸀δὲ ὁ Ἰησοῦς εἶπεν αὐτῷ· Ἔτι ἕν σοι λείπει· πάντα ὅσα ἔχεις πώλησον καὶ διάδος πτωχοῖς, καὶ ἕξεις θησαυρὸν ἐν ⸀οὐρανοῖς, καὶ δεῦρο ἀκολούθει μοι."
Luke,Luke,18,817,0.8339,0.1661,0.085,MED,Jewish,10,"ὁ δὲ ἀκούσας ταῦτα περίλυπος ⸀ἐγενήθη, ἦν γὰρ πλούσιος σφόδρα."
Luke,Luke,18,818,0.9801,0.0199,0.0288,HIGH,Jewish,18,Ἰδὼν δὲ αὐτὸν ὁ ⸀Ἰησοῦς εἶπεν· Πῶς δυσκόλως οἱ τὰ χρήματα ἔχοντες ⸂εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσπορεύονται⸃·
Luke,Luke,18,819,0.8661,0.1339,0.0693,MED,Jewish,16,εὐκοπώτερον γάρ ἐστιν κάμηλον διὰ ⸂τρήματος βελόνης⸃ εἰσελθεῖν ἢ πλούσιον εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσελθεῖν.
Luke,Luke,18,820,0.7241,0.2759,0.1267,MED,Jewish,8,Εἶπαν δὲ οἱ ἀκούσαντες· Καὶ τίς δύναται σωθῆναι;
Luke,Luke,18,821,0.9594,0.0406,0.0118,HIGH,Jewish,12,ὁ δὲ εἶπεν· Τὰ ἀδύνατα παρὰ ἀνθρώποις δυνατὰ ⸂παρὰ τῷ θεῷ ἐστιν⸃.
Luke,Luke,18,822,0.9715,0.0285,0.0195,HIGH,Jewish,11,Εἶπεν δὲ ⸀ὁ Πέτρος· Ἰδοὺ ἡμεῖς ⸂ἀφέντες τὰ ἴδια⸃ ἠκολουθήσαμέν σοι.
Luke,Luke,18,823,0.8965,0.1035,0.103,MED,Jewish,26,"ὁ δὲ εἶπεν αὐτοῖς· Ἀμὴν λέγω ὑμῖν ὅτι οὐδείς ἐστιν ὃς ἀφῆκεν οἰκίαν ἢ ⸂γυναῖκα ἢ ἀδελφοὺς ἢ γονεῖς⸃ ἢ τέκνα ἕνεκεν τῆς βασιλείας τοῦ θεοῦ,"
Luke,Luke,18,824,0.8269,0.1731,0.0747,MED,Jewish,17,ὃς ⸀οὐχὶ μὴ ⸀ἀπολάβῃ πολλαπλασίονα ἐν τῷ καιρῷ τούτῳ καὶ ἐν τῷ αἰῶνι τῷ ἐρχομένῳ ζωὴν αἰώνιον.
Luke,Luke,18,825,0.997,0.003,0.0023,HIGH,Jewish,23,"Παραλαβὼν δὲ τοὺς δώδεκα εἶπεν πρὸς αὐτούς· Ἰδοὺ ἀναβαίνομεν εἰς ⸀Ἰερουσαλήμ, καὶ τελεσθήσεται πάντα τὰ γεγραμμένα διὰ τῶν προφητῶν τῷ υἱῷ τοῦ ἀνθρώπου·"
Luke,Luke,18,826,0.9652,0.0348,0.0435,HIGH,Jewish,10,"παραδοθήσεται γὰρ τοῖς ἔθνεσιν καὶ ἐμπαιχθήσεται καὶ ὑβρισθήσεται καὶ ἐμπτυσθήσεται,"
Luke,Luke,18,827,0.9978,0.0022,0.0017,HIGH,Jewish,10,"καὶ μαστιγώσαντες ἀποκτενοῦσιν αὐτόν, καὶ τῇ ἡμέρᾳ τῇ τρίτῃ ἀναστήσεται."
Luke,Luke,18,828,0.853,0.147,0.1545,LOW,Jewish,18,"καὶ αὐτοὶ οὐδὲν τούτων συνῆκαν, καὶ ἦν τὸ ῥῆμα τοῦτο κεκρυμμένον ἀπ’ αὐτῶν, καὶ οὐκ ἐγίνωσκον τὰ λεγόμενα."
Luke,Luke,18,829,0.9677,0.0323,0.0179,HIGH,Jewish,15,Ἐγένετο δὲ ἐν τῷ ἐγγίζειν αὐτὸν εἰς Ἰεριχὼ τυφλός τις ἐκάθητο παρὰ τὴν ὁδὸν ⸀ἐπαιτῶν.
Luke,Luke,18,830,0.7458,0.2542,0.052,MED,Jewish,8,ἀκούσας δὲ ὄχλου διαπορευομένου ἐπυνθάνετο ⸀τί εἴη τοῦτο·
Luke,Luke,18,831,0.7674,0.2326,0.077,MED,Jewish,8,ἀπήγγειλαν δὲ αὐτῷ ὅτι Ἰησοῦς ὁ Ναζωραῖος παρέρχεται.
Luke,Luke,18,832,0.8582,0.1418,0.1064,MED,Jewish,8,"καὶ ἐβόησεν λέγων· Ἰησοῦ υἱὲ Δαυίδ, ἐλέησόν με."
Luke,Luke,18,833,0.9483,0.0517,0.0352,HIGH,Jewish,16,"καὶ οἱ προάγοντες ἐπετίμων αὐτῷ ἵνα ⸀σιγήσῃ· αὐτὸς δὲ πολλῷ μᾶλλον ἔκραζεν· Υἱὲ Δαυίδ, ἐλέησόν με."
Luke,Luke,18,834,0.9955,0.0045,0.0035,HIGH,Jewish,14,σταθεὶς δὲ ⸀ὁ Ἰησοῦς ἐκέλευσεν αὐτὸν ἀχθῆναι πρὸς αὐτόν. ἐγγίσαντος δὲ αὐτοῦ ἐπηρώτησεν αὐτόν·
Luke,Luke,18,835,0.751,0.249,0.0976,MED,Jewish,10,"⸀Τί σοι θέλεις ποιήσω; ὁ δὲ εἶπεν· Κύριε, ἵνα ἀναβλέψω."
Luke,Luke,18,836,0.9998,0.0002,0.0002,HIGH,Jewish,11,καὶ ὁ Ἰησοῦς εἶπεν αὐτῷ· Ἀνάβλεψον· ἡ πίστις σου σέσωκέν σε.
Luke,Luke,18,837,0.9901,0.0099,0.005,HIGH,Jewish,18,"καὶ παραχρῆμα ἀνέβλεψεν, καὶ ἠκολούθει αὐτῷ δοξάζων τὸν θεόν. καὶ πᾶς ὁ λαὸς ἰδὼν ἔδωκεν αἶνον τῷ θεῷ."
Luke,Luke,19,838,0.6313,0.3687,0.2065,LOW,Jewish,5,Καὶ εἰσελθὼν διήρχετο τὴν Ἰεριχώ.
Luke,Luke,19,839,0.6181,0.3819,0.1279,MED,Jewish,13,"καὶ ἰδοὺ ἀνὴρ ὀνόματι ⸀καλούμενος Ζακχαῖος, καὶ αὐτὸς ἦν ἀρχιτελώνης καὶ ⸀αὐτὸς πλούσιος·"
Luke,Luke,19,840,0.9989,0.0011,0.0011,HIGH,Jewish,18,"καὶ ἐζήτει ἰδεῖν τὸν Ἰησοῦν τίς ἐστιν, καὶ οὐκ ἠδύνατο ἀπὸ τοῦ ὄχλου ὅτι τῇ ἡλικίᾳ μικρὸς ἦν."
Luke,Luke,19,841,0.996,0.004,0.003,HIGH,Jewish,15,"καὶ προδραμὼν ⸂εἰς τὸ⸃ ἔμπροσθεν ἀνέβη ἐπὶ συκομορέαν ἵνα ἴδῃ αὐτόν, ὅτι ἐκείνης ἤμελλεν διέρχεσθαι."
Luke,Luke,19,842,0.9985,0.0015,0.0021,HIGH,Jewish,24,"καὶ ὡς ἦλθεν ἐπὶ τὸν τόπον, ἀναβλέψας ὁ ⸀Ἰησοῦς εἶπεν πρὸς αὐτόν· Ζακχαῖε, σπεύσας κατάβηθι, σήμερον γὰρ ἐν τῷ οἴκῳ σου δεῖ με μεῖναι."
Luke,Luke,19,843,0.8499,0.1501,0.0738,MED,Jewish,7,"καὶ σπεύσας κατέβη, καὶ ὑπεδέξατο αὐτὸν χαίρων."
Luke,Luke,19,844,0.8568,0.1432,0.0727,MED,Jewish,11,καὶ ἰδόντες πάντες διεγόγγυζον λέγοντες ὅτι Παρὰ ἁμαρτωλῷ ἀνδρὶ εἰσῆλθεν καταλῦσαι.
Luke,Luke,19,845,0.9861,0.0139,0.0139,HIGH,Jewish,24,"σταθεὶς δὲ Ζακχαῖος εἶπεν πρὸς τὸν κύριον· Ἰδοὺ τὰ ⸀ἡμίσιά ⸂μου τῶν ὑπαρχόντων⸃, κύριε, ⸂τοῖς πτωχοῖς δίδωμι⸃, καὶ εἴ τινός τι ἐσυκοφάντησα ἀποδίδωμι τετραπλοῦν."
Luke,Luke,19,846,0.9007,0.0993,0.0497,HIGH,Jewish,19,"εἶπεν δὲ πρὸς αὐτὸν ὁ Ἰησοῦς ὅτι Σήμερον σωτηρία τῷ οἴκῳ τούτῳ ἐγένετο, καθότι καὶ αὐτὸς υἱὸς Ἀβραάμ ἐστιν·"
Luke,Luke,19,847,0.8711,0.1289,0.1277,MED,Jewish,11,ἦλθεν γὰρ ὁ υἱὸς τοῦ ἀνθρώπου ζητῆσαι καὶ σῶσαι τὸ ἀπολωλός.
Luke,Luke,19,848,0.8778,0.1222,0.0956,MED,Jewish,24,Ἀκουόντων δὲ αὐτῶν ταῦτα προσθεὶς εἶπεν παραβολὴν διὰ τὸ ἐγγὺς ⸂εἶναι Ἰερουσαλὴμ αὐτὸν⸃ καὶ δοκεῖν αὐτοὺς ὅτι παραχρῆμα μέλλει ἡ βασιλεία τοῦ θεοῦ ἀναφαίνεσθαι·
Luke,Luke,19,849,0.9728,0.0272,0.007,HIGH,Jewish,14,εἶπεν οὖν· Ἄνθρωπός τις εὐγενὴς ἐπορεύθη εἰς χώραν μακρὰν λαβεῖν ἑαυτῷ βασιλείαν καὶ ὑποστρέψαι.
Luke,Luke,19,850,0.9777,0.0223,0.0155,HIGH,Jewish,17,καλέσας δὲ δέκα δούλους ἑαυτοῦ ἔδωκεν αὐτοῖς δέκα μνᾶς καὶ εἶπεν πρὸς αὐτούς· ⸀Πραγματεύσασθε ⸂ἐν ᾧ⸃ ἔρχομαι.
Luke,Luke,19,851,0.9436,0.0564,0.0246,HIGH,Jewish,18,"οἱ δὲ πολῖται αὐτοῦ ἐμίσουν αὐτόν, καὶ ἀπέστειλαν πρεσβείαν ὀπίσω αὐτοῦ λέγοντες· Οὐ θέλομεν τοῦτον βασιλεῦσαι ἐφ’ ἡμᾶς."
Luke,Luke,19,852,0.9999,0.0001,0.0002,HIGH,Jewish,24,"καὶ ἐγένετο ἐν τῷ ἐπανελθεῖν αὐτὸν λαβόντα τὴν βασιλείαν καὶ εἶπεν φωνηθῆναι αὐτῷ τοὺς δούλους τούτους οἷς ⸀δεδώκει τὸ ἀργύριον, ἵνα ⸀γνοῖ τί ⸀διεπραγματεύσαντο."
Luke,Luke,19,853,0.9631,0.0369,0.0254,HIGH,Jewish,12,"παρεγένετο δὲ ὁ πρῶτος λέγων· Κύριε, ἡ μνᾶ σου ⸂δέκα προσηργάσατο⸃ μνᾶς."
Luke,Luke,19,854,0.9462,0.0538,0.0486,HIGH,Jewish,17,"καὶ εἶπεν αὐτῷ· ⸀Εὖγε, ἀγαθὲ δοῦλε, ὅτι ἐν ἐλαχίστῳ πιστὸς ἐγένου, ἴσθι ἐξουσίαν ἔχων ἐπάνω δέκα πόλεων."
Luke,Luke,19,855,0.9839,0.0161,0.0189,HIGH,Jewish,12,"καὶ ἦλθεν ὁ δεύτερος λέγων· ⸂Ἡ μνᾶ σου, κύριε⸃, ἐποίησεν πέντε μνᾶς."
Luke,Luke,19,856,0.763,0.237,0.0715,MED,Jewish,10,εἶπεν δὲ καὶ τούτῳ· Καὶ σὺ ⸂ἐπάνω γίνου⸃ πέντε πόλεων.
Luke,Luke,19,857,0.9879,0.0121,0.0079,HIGH,Jewish,15,"καὶ ⸀ὁ ἕτερος ἦλθεν λέγων· Κύριε, ἰδοὺ ἡ μνᾶ σου ἣν εἶχον ἀποκειμένην ἐν σουδαρίῳ·"
Luke,Luke,19,858,0.6974,0.3026,0.1789,LOW,Jewish,16,"ἐφοβούμην γάρ σε ὅτι ἄνθρωπος αὐστηρὸς εἶ, αἴρεις ὃ οὐκ ἔθηκας καὶ θερίζεις ὃ οὐκ ἔσπειρας."
Luke,Luke,19,859,0.8858,0.1142,0.1136,MED,Jewish,25,"⸀λέγει αὐτῷ· Ἐκ τοῦ στόματός σου κρίνω σε, πονηρὲ δοῦλε· ᾔδεις ὅτι ἐγὼ ἄνθρωπος αὐστηρός εἰμι, αἴρων ὃ οὐκ ἔθηκα καὶ θερίζων ὃ οὐκ ἔσπειρα;"
Luke,Luke,19,860,0.5688,0.4312,0.2899,LOW,Jewish,17,καὶ διὰ τί οὐκ ἔδωκάς ⸂μου τὸ ἀργύριον⸃ ἐπὶ τράπεζαν; κἀγὼ ἐλθὼν σὺν τόκῳ ἂν ⸂αὐτὸ ἔπραξα⸃.
Luke,Luke,19,861,0.9999,0.0001,0.0002,HIGH,Jewish,16,καὶ τοῖς παρεστῶσιν εἶπεν· Ἄρατε ἀπ’ αὐτοῦ τὴν μνᾶν καὶ δότε τῷ τὰς δέκα μνᾶς ἔχοντι—
Luke,Luke,19,862,0.9546,0.0454,0.024,HIGH,Jewish,7,"καὶ εἶπαν αὐτῷ· Κύριε, ἔχει δέκα μνᾶς—"
Luke,Luke,19,863,0.5848,0.4152,0.2484,LOW,Jewish,16,"⸀λέγω ὑμῖν ὅτι παντὶ τῷ ἔχοντι δοθήσεται, ἀπὸ δὲ τοῦ μὴ ἔχοντος καὶ ὃ ἔχει ⸀ἀρθήσεται."
Luke,Luke,19,864,0.8054,0.1946,0.1689,LOW,Jewish,19,πλὴν τοὺς ἐχθρούς μου ⸀τούτους τοὺς μὴ θελήσαντάς με βασιλεῦσαι ἐπ’ αὐτοὺς ἀγάγετε ὧδε καὶ κατασφάξατε ⸀αὐτοὺς ἔμπροσθέν μου.
Luke,Luke,19,865,0.79,0.21,0.071,MED,Jewish,8,Καὶ εἰπὼν ταῦτα ἐπορεύετο ἔμπροσθεν ἀναβαίνων εἰς Ἱεροσόλυμα.
Luke,Luke,19,866,0.9701,0.0299,0.0423,HIGH,Jewish,18,"Καὶ ἐγένετο ὡς ἤγγισεν εἰς Βηθφαγὴ καὶ Βηθανίαν πρὸς τὸ ὄρος τὸ καλούμενον Ἐλαιῶν, ἀπέστειλεν δύο τῶν ⸀μαθητῶν"
Luke,Luke,19,867,0.9707,0.0293,0.0169,HIGH,Jewish,22,"⸀λέγων· Ὑπάγετε εἰς τὴν κατέναντι κώμην, ἐν ᾗ εἰσπορευόμενοι εὑρήσετε πῶλον δεδεμένον, ἐφ’ ὃν οὐδεὶς πώποτε ἀνθρώπων ἐκάθισεν, ⸀καὶ λύσαντες αὐτὸν ἀγάγετε."
Luke,Luke,19,868,0.9789,0.0211,0.0178,HIGH,Jewish,16,καὶ ἐάν τις ὑμᾶς ἐρωτᾷ· Διὰ τί λύετε; οὕτως ⸀ἐρεῖτε ὅτι Ὁ κύριος αὐτοῦ χρείαν ἔχει.
Luke,Luke,19,869,0.7712,0.2288,0.0581,MED,Jewish,8,ἀπελθόντες δὲ οἱ ἀπεσταλμένοι εὗρον καθὼς εἶπεν αὐτοῖς.
Luke,Luke,19,870,0.9526,0.0474,0.0367,HIGH,Jewish,15,λυόντων δὲ αὐτῶν τὸν πῶλον εἶπαν οἱ κύριοι αὐτοῦ πρὸς αὐτούς· Τί λύετε τὸν πῶλον;
Luke,Luke,19,871,0.9181,0.0819,0.0374,HIGH,Jewish,9,οἱ δὲ εἶπαν ⸀ὅτι Ὁ κύριος αὐτοῦ χρείαν ἔχει.
Luke,Luke,19,872,0.9996,0.0004,0.0004,HIGH,Jewish,17,"καὶ ἤγαγον αὐτὸν πρὸς τὸν Ἰησοῦν, καὶ ἐπιρίψαντες ⸀αὐτῶν τὰ ἱμάτια ἐπὶ τὸν πῶλον ἐπεβίβασαν τὸν Ἰησοῦν·"
Luke,Luke,19,873,0.9357,0.0643,0.0365,HIGH,Jewish,10,πορευομένου δὲ αὐτοῦ ὑπεστρώννυον τὰ ἱμάτια ⸀ἑαυτῶν ἐν τῇ ὁδῷ.
Luke,Luke,19,874,0.8184,0.1816,0.122,MED,Jewish,28,"ἐγγίζοντος δὲ αὐτοῦ ἤδη πρὸς τῇ καταβάσει τοῦ Ὄρους τῶν Ἐλαιῶν ἤρξαντο ἅπαν τὸ πλῆθος τῶν μαθητῶν χαίροντες αἰνεῖν τὸν θεὸν φωνῇ μεγάλῃ περὶ ⸀πασῶν ὧν εἶδον δυνάμεων,"
Luke,Luke,19,875,0.9119,0.0881,0.0532,MED,Jewish,15,λέγοντες· Εὐλογημένος ὁ ἐρχόμενος ⸀βασιλεὺς ἐν ὀνόματι κυρίου· ⸂ἐν οὐρανῷ εἰρήνη⸃ καὶ δόξα ἐν ὑψίστοις.
Luke,Luke,19,876,0.9991,0.0009,0.0005,HIGH,Jewish,15,"καί τινες τῶν Φαρισαίων ἀπὸ τοῦ ὄχλου εἶπαν πρὸς αὐτόν· Διδάσκαλε, ἐπιτίμησον τοῖς μαθηταῖς σου."
Luke,Luke,19,877,0.9566,0.0434,0.0466,HIGH,Jewish,12,"καὶ ἀποκριθεὶς ⸀εἶπεν· Λέγω ὑμῖν, ⸀ὅτι ἐὰν οὗτοι ⸀σιωπήσουσιν, οἱ λίθοι ⸀κράξουσιν."
Luke,Luke,19,878,0.9619,0.0381,0.0213,HIGH,Jewish,9,"Καὶ ὡς ἤγγισεν, ἰδὼν τὴν πόλιν ἔκλαυσεν ἐπ’ ⸀αὐτήν,"
Luke,Luke,19,879,0.821,0.179,0.2054,LOW,Jewish,19,λέγων ὅτι Εἰ ἔγνως ⸂ἐν τῇ ἡμέρᾳ ταύτῃ καὶ σὺ⸃ τὰ πρὸς ⸀εἰρήνην— νῦν δὲ ἐκρύβη ἀπὸ ὀφθαλμῶν σου.
Luke,Luke,19,880,0.9986,0.0014,0.002,HIGH,Jewish,19,"ὅτι ἥξουσιν ἡμέραι ἐπὶ σὲ καὶ ⸀παρεμβαλοῦσιν οἱ ἐχθροί σου χάρακά σοι καὶ περικυκλώσουσίν σε καὶ συνέξουσίν σε πάντοθεν,"
Luke,Luke,19,881,0.9999,0.0001,0.0002,HIGH,Jewish,26,"καὶ ἐδαφιοῦσίν σε καὶ τὰ τέκνα σου ἐν σοί, καὶ οὐκ ἀφήσουσιν ⸂λίθον ἐπὶ λίθον ἐν σοί⸃, ἀνθ’ ὧν οὐκ ἔγνως τὸν καιρὸν τῆς ἐπισκοπῆς σου."
Luke,Luke,19,882,0.8279,0.1721,0.0403,HIGH,Jewish,9,"Καὶ εἰσελθὼν εἰς τὸ ἱερὸν ἤρξατο ἐκβάλλειν τοὺς ⸀πωλοῦντας,"
Luke,Luke,19,883,0.8606,0.1394,0.0922,MED,Jewish,16,"λέγων αὐτοῖς· Γέγραπται· ⸂Καὶ ἔσται⸃ ὁ οἶκός μου οἶκος ⸀προσευχῆς, ὑμεῖς δὲ αὐτὸν ἐποιήσατε σπήλαιον λῃστῶν."
Luke,Luke,19,884,0.9557,0.0443,0.0416,HIGH,Jewish,23,"Καὶ ἦν διδάσκων τὸ καθ’ ἡμέραν ἐν τῷ ἱερῷ· οἱ δὲ ἀρχιερεῖς καὶ οἱ γραμματεῖς ἐζήτουν αὐτὸν ἀπολέσαι καὶ οἱ πρῶτοι τοῦ λαοῦ,"
Luke,Luke,19,885,0.8693,0.1307,0.1077,MED,Jewish,13,"καὶ οὐχ ⸀εὕρισκον τὸ τί ποιήσωσιν, ὁ λαὸς γὰρ ἅπας ἐξεκρέματο αὐτοῦ ἀκούων."
Luke,Luke,20,886,0.9911,0.0089,0.0114,HIGH,Jewish,24,"Καὶ ἐγένετο ἐν μιᾷ τῶν ⸀ἡμερῶν διδάσκοντος αὐτοῦ τὸν λαὸν ἐν τῷ ἱερῷ καὶ εὐαγγελιζομένου ἐπέστησαν οἱ ⸀ἀρχιερεῖς καὶ οἱ γραμματεῖς σὺν τοῖς πρεσβυτέροις,"
Luke,Luke,20,887,0.9992,0.0008,0.0009,HIGH,Jewish,21,"καὶ εἶπαν ⸂λέγοντες πρὸς αὐτόν⸃· Εἰπὸν ἡμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιεῖς, ἢ τίς ἐστιν ὁ δούς σοι τὴν ἐξουσίαν ταύτην;"
