book,book_full,category,chapter,orig_pj,orig_std,strip_pj,strip_std,delta,flipped,fully_editorial,n_stripped,categories_hit,orig_text,stripped_text,tokens_removed,robustness,random_flip_count,p_value
Luke,Luke,Gospel,1,0.9455,0.1066,0.9252,0.1860,0.0202,False,False,16,divine_reference|soteriology,"καὶ σὺ ⸀δέ, παιδίον, προφήτης Ὑψίστου κληθήσῃ, προπορεύσῃ γὰρ ⸀ἐνώπιον κυρίου ἑτοιμάσαι ὁδοὺς αὐτοῦ, τοῦ δοῦναι γνῶσιν σωτηρίας τῷ λαῷ αὐτοῦ ἐν ἀφέσει ἁμαρτιῶν αὐτῶν, διὰ σπλάγχνα ἐλέους θεοῦ ἡμῶν, ἐν οἷς ⸀ἐπισκέψεται ἡμᾶς ἀνατολὴ ἐξ ὕψους, ἐπιφᾶναι τοῖς ἐν σκότει καὶ σκιᾷ θανάτου καθημένοις, τοῦ κατευθῦναι τοὺς πόδας ἡμῶν εἰς ὁδὸν εἰρήνης.","προφήτης Ὑψίστου κληθήσῃ, προπορεύσῃ γὰρ ⸀ἐνώπιον κυρίου ἑτοιμάσαι ὁδοὺς αὐτοῦ, τῷ λαῷ αὐτοῦ ἐν ἀφέσει ἁμαρτιῶν αὐτῶν, ἡμῶν, ἐν οἷς ⸀ἐπισκέψεται ἡμᾶς ἀνατολὴ ἐξ ὕψους, καὶ σκιᾷ θανάτου καθημένοις, τοῦ κατευθῦναι τοὺς πόδας ἡμῶν εἰς ὁδὸν εἰρήνης.","καὶ|σὺ|⸀δέ,|παιδίον,|τοῦ|δοῦναι|γνῶσιν|σωτηρίας|διὰ|σπλάγχνα|ἐλέους|θεοῦ|ἐπιφᾶναι|τοῖς|ἐν|σκότει",,,
Luke,Luke,Gospel,2,0.7282,0.1108,0.6964,0.1907,0.0318,False,False,2,holiness,"⸀καὶ ἄγγελος κυρίου ἐπέστη αὐτοῖς καὶ δόξα κυρίου περιέλαμψεν αὐτούς, καὶ ἐφοβήθησαν φόβον μέγαν·","⸀καὶ ἄγγελος κυρίου ἐπέστη αὐτοῖς καὶ περιέλαμψεν αὐτούς, καὶ ἐφοβήθησαν φόβον μέγαν·",δόξα|κυρίου,,,
Luke,Luke,Gospel,2,0.8520,0.2648,0.8004,0.3041,0.0517,False,False,1,soteriology,"Μὴ φοβεῖσθε, ἰδοὺ γὰρ εὐαγγελίζομαι ὑμῖν χαρὰν μεγάλην ἥτις ἔσται παντὶ τῷ λαῷ, ὅτι ἐτέχθη ὑμῖν σήμερον σωτὴρ ὅς ἐστιν χριστὸς κύριος ἐν πόλει Δαυίδ·","Μὴ φοβεῖσθε, ἰδοὺ γὰρ εὐαγγελίζομαι ὑμῖν χαρὰν μεγάλην ἥτις ἔσται παντὶ τῷ λαῷ, ὅτι ἐτέχθη ὑμῖν σήμερον ὅς ἐστιν χριστὸς κύριος ἐν πόλει Δαυίδ·",σωτὴρ,,,
Luke,Luke,Gospel,2,0.9635,0.0330,0.9110,0.0706,0.0525,False,False,2,divine_reference,καὶ ἐξαίφνης ἐγένετο σὺν τῷ ἀγγέλῳ πλῆθος στρατιᾶς ⸀οὐρανίου αἰνούντων τὸν θεὸν καὶ λεγόντων·,καὶ ἐξαίφνης ἐγένετο σὺν τῷ ἀγγέλῳ πλῆθος στρατιᾶς ⸀οὐρανίου αἰνούντων καὶ λεγόντων·,τὸν|θεὸν,,,
Luke,Luke,Gospel,2,0.6488,0.1552,0.7809,0.1164,-0.1320,False,False,6,divine_reference|holiness,Δόξα ἐν ὑψίστοις θεῷ καὶ ἐπὶ γῆς εἰρήνη ἐν ἀνθρώποις ⸀εὐδοκίας.,καὶ εἰρήνη ἐν ἀνθρώποις ⸀εὐδοκίας.,Δόξα|ἐν|ὑψίστοις|θεῷ|ἐπὶ|γῆς,,,
Luke,Luke,Gospel,2,0.9917,0.0178,0.9777,0.0222,0.0140,False,False,2,divine_reference,καὶ ὑπέστρεψαν οἱ ποιμένες δοξάζοντες καὶ αἰνοῦντες τὸν θεὸν ἐπὶ πᾶσιν οἷς ἤκουσαν καὶ εἶδον καθὼς ἐλαλήθη πρὸς αὐτούς.,καὶ ὑπέστρεψαν οἱ ποιμένες δοξάζοντες καὶ αἰνοῦντες ἐπὶ πᾶσιν οἷς ἤκουσαν καὶ εἶδον καθὼς ἐλαλήθη πρὸς αὐτούς.,τὸν|θεὸν,,,
Luke,Luke,Gospel,2,0.9945,0.0077,0.5906,0.1525,0.4038,False,False,36,holiness,"Καὶ ὅτε ἐπλήσθησαν αἱ ἡμέραι τοῦ καθαρισμοῦ αὐτῶν κατὰ τὸν νόμον Μωϋσέως, ἀνήγαγον αὐτὸν εἰς Ἱεροσόλυμα παραστῆσαι τῷ κυρίῳ, καθὼς γέγραπται ἐν νόμῳ κυρίου ὅτι Πᾶν ἄρσεν διανοῖγον μήτραν ἅγιον τῷ κυρίῳ κληθήσεται, καὶ τοῦ δοῦναι θυσίαν κατὰ τὸ εἰρημένον ἐν ⸀τῷ νόμῳ κυρίου, ζεῦγος τρυγόνων ἢ δύο νοσσοὺς περιστερῶν.","Καὶ αὐτὸν εἰς Ἱεροσόλυμα παραστῆσαι τῷ κυρίῳ, καθὼς κληθήσεται, καὶ ἢ δύο νοσσοὺς περιστερῶν.","ὅτε|ἐπλήσθησαν|αἱ|ἡμέραι|τοῦ|καθαρισμοῦ|αὐτῶν|κατὰ|τὸν|νόμον|Μωϋσέως,|ἀνήγαγον|γέγραπται|ἐν|νόμῳ|κυρίου|ὅτι|Πᾶν|ἄρσεν|διανοῖγον|μήτραν|ἅγιον|τῷ|κυρίῳ|τοῦ|δοῦναι|θυσίαν|κατὰ|τὸ|εἰρημένον|ἐν|⸀τῷ|νόμῳ|κυρίου,|ζεῦγος|τρυγόνων",,,
Luke,Luke,Gospel,2,0.9272,0.0551,0.9671,0.0297,-0.0399,False,False,1,holiness,"Καὶ ἰδοὺ ⸂ἄνθρωπος ἦν⸃ ἐν Ἰερουσαλὴμ ᾧ ὄνομα Συμεών, καὶ ὁ ἄνθρωπος οὗτος δίκαιος καὶ εὐλαβής, προσδεχόμενος παράκλησιν τοῦ Ἰσραήλ, καὶ πνεῦμα ἦν ἅγιον ἐπ’ αὐτόν·","Καὶ ἰδοὺ ⸂ἄνθρωπος ἦν⸃ ἐν Ἰερουσαλὴμ ᾧ ὄνομα Συμεών, καὶ ὁ ἄνθρωπος οὗτος δίκαιος καὶ εὐλαβής, προσδεχόμενος παράκλησιν τοῦ Ἰσραήλ, καὶ πνεῦμα ἦν ἐπ’ αὐτόν·",ἅγιον,,,
Luke,Luke,Gospel,2,0.9452,0.0599,0.9573,0.0243,-0.0121,False,False,2,holiness,καὶ ἦν αὐτῷ κεχρηματισμένον ὑπὸ τοῦ πνεύματος τοῦ ἁγίου μὴ ἰδεῖν θάνατον πρὶν ⸂ἢ ἂν⸃ ἴδῃ τὸν χριστὸν κυρίου.,καὶ ἦν αὐτῷ κεχρηματισμένον ὑπὸ τοῦ πνεύματος μὴ ἰδεῖν θάνατον πρὶν ⸂ἢ ἂν⸃ ἴδῃ τὸν χριστὸν κυρίου.,τοῦ|ἁγίου,,,
Luke,Luke,Gospel,2,0.9993,0.0013,0.9989,0.0017,0.0004,False,False,4,divine_reference,καὶ ἐν τῷ εἰσαγαγεῖν τοὺς γονεῖς τὸ παιδίον Ἰησοῦν τοῦ ποιῆσαι αὐτοὺς κατὰ τὸ εἰθισμένον τοῦ νόμου περὶ αὐτοῦ καὶ αὐτὸς ἐδέξατο αὐτὸ εἰς τὰς ⸀ἀγκάλας καὶ εὐλόγησεν τὸν θεὸν καὶ εἶπεν·,καὶ εἰσαγαγεῖν τοὺς γονεῖς τὸ παιδίον Ἰησοῦν τοῦ ποιῆσαι αὐτοὺς κατὰ τὸ εἰθισμένον τοῦ νόμου περὶ αὐτοῦ καὶ αὐτὸς ἐδέξατο αὐτὸ εἰς τὰς ⸀ἀγκάλας καὶ εὐλόγησεν καὶ εἶπεν·,ἐν|τῷ|τὸν|θεὸν,,,
Luke,Luke,Gospel,2,0.9776,0.0345,0.9865,0.0168,-0.0089,False,False,7,holiness,"ὅτι εἶδον οἱ ὀφθαλμοί μου τὸ σωτήριόν σου ὃ ἡτοίμασας κατὰ πρόσωπον πάντων τῶν λαῶν, φῶς εἰς ἀποκάλυψιν ἐθνῶν καὶ δόξαν λαοῦ σου Ἰσραήλ.",ὅτι εἶδον οἱ ὀφθαλμοί μου σου ὃ ἡτοίμασας κατὰ πρόσωπον πάντων φῶς εἰς ἀποκάλυψιν ἐθνῶν καὶ σου,"τὸ|σωτήριόν|τῶν|λαῶν,|δόξαν|λαοῦ|Ἰσραήλ.",,,
Luke,Luke,Gospel,2,0.9989,0.0014,0.9787,0.0241,0.0202,False,False,2,divine_reference,καὶ ἦν ⸂ὁ πατὴρ αὐτοῦ⸃ καὶ ἡ ⸀μήτηρ θαυμάζοντες ἐπὶ τοῖς λαλουμένοις περὶ αὐτοῦ.,καὶ ἦν αὐτοῦ⸃ καὶ ἡ ⸀μήτηρ θαυμάζοντες ἐπὶ τοῖς λαλουμένοις περὶ αὐτοῦ.,⸂ὁ|πατὴρ,,,
Luke,Luke,Gospel,2,0.9853,0.0154,0.9681,0.0155,0.0172,False,False,2,divine_reference,⸀καὶ αὐτῇ τῇ ὥρᾳ ἐπιστᾶσα ἀνθωμολογεῖτο τῷ ⸀θεῷ καὶ ἐλάλει περὶ αὐτοῦ πᾶσιν τοῖς προσδεχομένοις ⸀λύτρωσιν Ἰερουσαλήμ.,⸀καὶ αὐτῇ τῇ ὥρᾳ ἐπιστᾶσα ἀνθωμολογεῖτο καὶ ἐλάλει περὶ αὐτοῦ πᾶσιν τοῖς προσδεχομένοις ⸀λύτρωσιν Ἰερουσαλήμ.,τῷ|⸀θεῷ,,,
Luke,Luke,Gospel,2,0.5918,0.2229,0.4477,0.2013,0.1441,True,False,1,divine_reference,"Τὸ δὲ παιδίον ηὔξανεν καὶ ἐκραταιοῦτο ⸂πληρούμενον σοφίᾳ⸃, καὶ χάρις θεοῦ ἦν ἐπ’ αὐτό.","Τὸ δὲ παιδίον ηὔξανεν καὶ ἐκραταιοῦτο ⸂πληρούμενον σοφίᾳ⸃, καὶ χάρις ἦν ἐπ’ αὐτό.",θεοῦ,FRAGILE,11,0.1188118811881188
Luke,Luke,Gospel,2,0.7327,0.1380,0.7873,0.0869,-0.0546,False,False,2,divine_reference,ἰδοὺ ὁ πατήρ σου καὶ ἐγὼ ὀδυνώμενοι ⸀ἐζητοῦμέν σε.,ἰδοὺ σου καὶ ἐγὼ ὀδυνώμενοι ⸀ἐζητοῦμέν σε.,ὁ|πατήρ,,,
Luke,Luke,Gospel,2,0.9679,0.0424,0.7564,0.1348,0.2114,False,False,4,divine_reference,οὐκ ᾔδειτε ὅτι ἐν τοῖς τοῦ πατρός μου δεῖ εἶναί με;,οὐκ ᾔδειτε ὅτι μου δεῖ εἶναί με;,ἐν|τοῖς|τοῦ|πατρός,,,
Luke,Luke,Gospel,2,0.7296,0.1616,0.6907,0.1613,0.0390,False,False,2,divine_reference,Καὶ Ἰησοῦς προέκοπτεν ⸂σοφίᾳ καὶ ἡλικίᾳ⸃ καὶ χάριτι παρὰ θεῷ καὶ ἀνθρώποις.,Καὶ Ἰησοῦς προέκοπτεν ⸂σοφίᾳ καὶ ἡλικίᾳ⸃ καὶ χάριτι καὶ ἀνθρώποις.,παρὰ|θεῷ,,,
Luke,Luke,Gospel,3,0.9934,0.0097,0.7818,0.1476,0.2117,False,False,30,divine_reference,"Ἐν ἔτει δὲ πεντεκαιδεκάτῳ τῆς ἡγεμονίας Τιβερίου Καίσαρος, ἡγεμονεύοντος Ποντίου Πιλάτου τῆς Ἰουδαίας, καὶ τετρααρχοῦντος τῆς Γαλιλαίας Ἡρῴδου, Φιλίππου δὲ τοῦ ἀδελφοῦ αὐτοῦ τετρααρχοῦντος τῆς Ἰτουραίας καὶ Τραχωνίτιδος χώρας, καὶ Λυσανίου τῆς Ἀβιληνῆς τετρααρχοῦντος, ἐπὶ ἀρχιερέως Ἅννα καὶ Καϊάφα, ἐγένετο ῥῆμα θεοῦ ἐπὶ Ἰωάννην τὸν Ζαχαρίου υἱὸν ἐν τῇ ἐρήμῳ.","Ἐν ἔτει δὲ πεντεκαιδεκάτῳ τῆς ἡγεμονίας Τιβερίου δὲ αὐτοῦ τετρααρχοῦντος καὶ καὶ τετρααρχοῦντος, ἐπὶ ἀρχιερέως Ἅννα καὶ Καϊάφα, ἐγένετο ῥῆμα","Καίσαρος,|ἡγεμονεύοντος|Ποντίου|Πιλάτου|τῆς|Ἰουδαίας,|καὶ|τετρααρχοῦντος|τῆς|Γαλιλαίας|Ἡρῴδου,|Φιλίππου|τοῦ|ἀδελφοῦ|τῆς|Ἰτουραίας|Τραχωνίτιδος|χώρας,|Λυσανίου|τῆς|Ἀβιληνῆς|θεοῦ|ἐπὶ|Ἰωάννην|τὸν|Ζαχαρίου|υἱὸν|ἐν|τῇ|ἐρήμῳ.",,,
Luke,Luke,Gospel,3,0.6485,0.1153,0.6656,0.0702,-0.0172,False,False,4,divine_reference,καὶ ὄψεται πᾶσα σὰρξ τὸ σωτήριον τοῦ θεοῦ.,καὶ ὄψεται πᾶσα σὰρξ,τὸ|σωτήριον|τοῦ|θεοῦ.,,,
Luke,Luke,Gospel,3,0.9894,0.0177,0.7455,0.2437,0.2438,False,False,6,divine_reference,"Πατέρα ἔχομεν τὸν Ἀβραάμ, λέγω γὰρ ὑμῖν ὅτι δύναται ὁ θεὸς ἐκ τῶν λίθων τούτων ἐγεῖραι τέκνα τῷ Ἀβραάμ.","ἔχομεν τὸν Ἀβραάμ, λέγω γὰρ ὑμῖν ὅτι δύναται τούτων ἐγεῖραι τέκνα τῷ Ἀβραάμ.",Πατέρα|ὁ|θεὸς|ἐκ|τῶν|λίθων,,,
Luke,Luke,Gospel,3,0.9877,0.0135,0.9884,0.0124,-0.0008,False,False,8,holiness,"Ἐγένετο δὲ ἐν τῷ βαπτισθῆναι ἅπαντα τὸν λαὸν καὶ Ἰησοῦ βαπτισθέντος καὶ προσευχομένου ἀνεῳχθῆναι τὸν οὐρανὸν καὶ καταβῆναι τὸ πνεῦμα τὸ ἅγιον σωματικῷ εἴδει ⸀ὡς περιστερὰν ἐπ’ αὐτόν, καὶ φωνὴν ἐξ οὐρανοῦ ⸀γενέσθαι·","Ἐγένετο δὲ τὸν λαὸν καὶ Ἰησοῦ βαπτισθέντος καὶ προσευχομένου ἀνεῳχθῆναι τὸν οὐρανὸν καὶ καταβῆναι σωματικῷ εἴδει ⸀ὡς περιστερὰν ἐπ’ αὐτόν, καὶ φωνὴν ἐξ οὐρανοῦ ⸀γενέσθαι·",ἐν|τῷ|βαπτισθῆναι|ἅπαντα|τὸ|πνεῦμα|τὸ|ἅγιον,,,
Luke,Luke,Gospel,3,0.9998,0.0005,0.9846,0.0320,0.0151,False,False,69,divine_reference,"Καὶ αὐτὸς ⸀ἦν Ἰησοῦς ⸂ἀρχόμενος ὡσεὶ ἐτῶν τριάκοντα⸃, ὢν ⸂υἱός, ὡς ἐνομίζετο⸃, Ἰωσὴφ τοῦ Ἠλὶ τοῦ Μαθθὰτ τοῦ Λευὶ τοῦ Μελχὶ τοῦ Ἰανναὶ τοῦ Ἰωσὴφ τοῦ Ματταθίου τοῦ Ἀμὼς τοῦ Ναοὺμ τοῦ Ἑσλὶ τοῦ Ναγγαὶ τοῦ Μάαθ τοῦ Ματταθίου τοῦ Σεμεῒν τοῦ ⸀Ἰωσὴχ τοῦ Ἰωδὰ τοῦ Ἰωανὰν τοῦ Ῥησὰ τοῦ Ζοροβαβὲλ τοῦ Σαλαθιὴλ τοῦ Νηρὶ τοῦ Μελχὶ τοῦ Ἀδδὶ τοῦ Κωσὰμ τοῦ Ἐλμαδὰμ τοῦ Ἢρ τοῦ ⸀Ἰησοῦ τοῦ Ἐλιέζερ τοῦ Ἰωρὶμ τοῦ Μαθθὰτ τοῦ Λευὶ τοῦ Συμεὼν τοῦ Ἰούδα τοῦ Ἰωσὴφ τοῦ Ἰωνὰμ τοῦ Ἐλιακὶμ τοῦ Μελεὰ τοῦ Μεννὰ τοῦ Ματταθὰ τοῦ Ναθὰμ τοῦ Δαυὶδ τοῦ Ἰεσσαὶ τοῦ Ἰωβὴλ τοῦ Βόος τοῦ ⸀Σαλὰ τοῦ Ναασσὼν τοῦ ⸂Ἀμιναδὰβ τοῦ Ἀδμὶν τοῦ Ἀρνὶ⸃ τοῦ Ἑσρὼμ τοῦ Φαρὲς τοῦ Ἰούδα τοῦ Ἰακὼβ τοῦ Ἰσαὰκ τοῦ Ἀβραὰμ τοῦ Θάρα τοῦ Ναχὼρ τοῦ Σεροὺχ τοῦ Ῥαγαὺ τοῦ Φάλεκ τοῦ Ἔβερ τοῦ Σαλὰ τοῦ Καϊνὰμ τοῦ Ἀρφαξὰδ τοῦ Σὴμ τοῦ Νῶε τοῦ Λάμεχ τοῦ Μαθουσαλὰ τοῦ Ἑνὼχ τοῦ Ἰάρετ τοῦ Μαλελεὴλ τοῦ Καϊνὰμ τοῦ Ἐνὼς τοῦ Σὴθ τοῦ Ἀδὰμ τοῦ θεοῦ.",Καὶ αὐτὸς ⸀ἦν Ἰησοῦς ⸂ἀρχόμενος ὡσεὶ τοῦ Μαθθὰτ τοῦ Λευὶ τοῦ Μελχὶ τοῦ Ματταθίου τοῦ Ἀμὼς τοῦ Ναοὺμ τοῦ Μάαθ τοῦ Ματταθίου τοῦ Σεμεῒν τοῦ Ἰωανὰν τοῦ Ῥησὰ τοῦ Ζοροβαβὲλ τοῦ Μελχὶ τοῦ Ἀδδὶ τοῦ Κωσὰμ τοῦ ⸀Ἰησοῦ τοῦ Ἐλιέζερ τοῦ Ἰωρὶμ τοῦ Συμεὼν τοῦ Ἰούδα τοῦ Ἰωσὴφ τοῦ Μελεὰ τοῦ Μεννὰ τοῦ Ματταθὰ τοῦ Ἰεσσαὶ τοῦ Ἰωβὴλ τοῦ Βόος τοῦ ⸂Ἀμιναδὰβ τοῦ Ἀδμὶν τοῦ Ἀρνὶ⸃ τοῦ Ἰακὼβ τοῦ Ἰσαὰκ τοῦ Ἀβραὰμ τοῦ Σεροὺχ τοῦ Ῥαγαὺ τοῦ Φάλεκ τοῦ Καϊνὰμ τοῦ Ἀρφαξὰδ τοῦ Σὴμ τοῦ Μαθουσαλὰ τοῦ Ἑνὼχ τοῦ Ἰάρετ τοῦ Ἐνὼς τοῦ Σὴθ τοῦ Ἀδὰμ,"ἐτῶν|τριάκοντα⸃,|ὢν|⸂υἱός,|ὡς|ἐνομίζετο⸃,|Ἰωσὴφ|τοῦ|Ἠλὶ|τοῦ|Ἰανναὶ|τοῦ|Ἰωσὴφ|τοῦ|Ἑσλὶ|τοῦ|Ναγγαὶ|τοῦ|⸀Ἰωσὴχ|τοῦ|Ἰωδὰ|τοῦ|Σαλαθιὴλ|τοῦ|Νηρὶ|τοῦ|Ἐλμαδὰμ|τοῦ|Ἢρ|τοῦ|Μαθθὰτ|τοῦ|Λευὶ|τοῦ|Ἰωνὰμ|τοῦ|Ἐλιακὶμ|τοῦ|Ναθὰμ|τοῦ|Δαυὶδ|τοῦ|⸀Σαλὰ|τοῦ|Ναασσὼν|τοῦ|Ἑσρὼμ|τοῦ|Φαρὲς|τοῦ|Ἰούδα|τοῦ|Θάρα|τοῦ|Ναχὼρ|τοῦ|Ἔβερ|τοῦ|Σαλὰ|τοῦ|Νῶε|τοῦ|Λάμεχ|τοῦ|Μαλελεὴλ|τοῦ|Καϊνὰμ|τοῦ|θεοῦ.",,,
Luke,Luke,Gospel,4,0.9893,0.0180,0.9894,0.0145,-0.0001,False,False,2,holiness,"Ἰησοῦς δὲ ⸂πλήρης πνεύματος ἁγίου⸃ ὑπέστρεψεν ἀπὸ τοῦ Ἰορδάνου, καὶ ἤγετο ἐν τῷ πνεύματι ⸂ἐν τῇ ἐρήμῳ⸃ ἡμέρας τεσσεράκοντα πειραζόμενος ὑπὸ τοῦ διαβόλου.","Ἰησοῦς δὲ ⸂πλήρης πνεύματος ὑπέστρεψεν ἀπὸ τοῦ Ἰορδάνου, καὶ ἤγετο ἐν τῷ πνεύματι ⸂ἐν τῇ ἐρήμῳ⸃ ἡμέρας τεσσεράκοντα πειραζόμενος ὑπὸ διαβόλου.",ἁγίου⸃|τοῦ,,,
Luke,Luke,Gospel,4,0.9914,0.0111,0.9734,0.0203,0.0180,False,False,2,divine_reference,"Εἰ υἱὸς εἶ τοῦ θεοῦ, εἰπὲ τῷ λίθῳ τούτῳ ἵνα γένηται ἄρτος.",Εἰ υἱὸς εἶ εἰπὲ τῷ λίθῳ τούτῳ ἵνα γένηται ἄρτος.,"τοῦ|θεοῦ,",,,
Luke,Luke,Gospel,4,0.6841,0.3463,0.4243,0.3076,0.2597,True,False,2,holiness,"Σοὶ δώσω τὴν ἐξουσίαν ταύτην ἅπασαν καὶ τὴν δόξαν αὐτῶν, ὅτι ἐμοὶ παραδέδοται καὶ ᾧ ⸀ἂν θέλω δίδωμι αὐτήν·","Σοὶ δώσω τὴν ἐξουσίαν ταύτην ἅπασαν καὶ αὐτῶν, ὅτι ἐμοὶ παραδέδοται καὶ ᾧ ⸀ἂν θέλω δίδωμι αὐτήν·",τὴν|δόξαν,FRAGILE,18,0.18811881188118812
Luke,Luke,Gospel,4,0.9761,0.0365,0.9177,0.0795,0.0584,False,False,2,divine_reference,Γέγραπται· ⸂Κύριον τὸν θεόν σου προσκυνήσεις⸃ καὶ αὐτῷ μόνῳ λατρεύσεις.,Γέγραπται· ⸂Κύριον σου προσκυνήσεις⸃ καὶ αὐτῷ μόνῳ λατρεύσεις.,τὸν|θεόν,,,
Luke,Luke,Gospel,4,0.6385,0.1610,0.3900,0.2094,0.2485,True,False,2,divine_reference,"Εἰ υἱὸς εἶ τοῦ θεοῦ, βάλε σεαυτὸν ἐντεῦθεν κάτω·",Εἰ υἱὸς εἶ βάλε σεαυτὸν ἐντεῦθεν κάτω·,"τοῦ|θεοῦ,",FRAGILE,47,0.4752475247524752
Luke,Luke,Gospel,4,0.7962,0.1587,0.7067,0.1356,0.0895,False,False,2,divine_reference,Οὐκ ἐκπειράσεις κύριον τὸν θεόν σου.,Οὐκ ἐκπειράσεις κύριον σου.,τὸν|θεόν,,,
Luke,Luke,Gospel,4,0.9203,0.0789,0.9330,0.0690,-0.0127,False,False,4,divine_reference|holiness,"οἶδά σε τίς εἶ, ὁ ἅγιος τοῦ θεοῦ.","οἶδά σε τίς εἶ,",ὁ|ἅγιος|τοῦ|θεοῦ.,,,
Luke,Luke,Gospel,4,0.7500,0.1135,0.5249,0.1661,0.2251,False,False,2,divine_reference,ἐξήρχετο δὲ καὶ δαιμόνια ἀπὸ πολλῶν ⸀κραυγάζοντα καὶ λέγοντα ὅτι Σὺ ⸀εἶ ὁ υἱὸς τοῦ θεοῦ.,ἐξήρχετο δὲ καὶ δαιμόνια ἀπὸ πολλῶν ⸀κραυγάζοντα καὶ λέγοντα ὅτι Σὺ ⸀εἶ ὁ υἱὸς,τοῦ|θεοῦ.,,,
Luke,Luke,Gospel,4,0.9900,0.0138,0.9675,0.0193,0.0225,False,False,2,divine_reference,"ὁ δὲ εἶπεν πρὸς αὐτοὺς ὅτι Καὶ ταῖς ἑτέραις πόλεσιν εὐαγγελίσασθαί με δεῖ τὴν βασιλείαν τοῦ θεοῦ, ὅτι ⸀ἐπὶ τοῦτο ⸀ἀπεστάλην.",ὁ δὲ εἶπεν πρὸς αὐτοὺς ὅτι Καὶ ταῖς ἑτέραις πόλεσιν εὐαγγελίσασθαί με δεῖ τὴν βασιλείαν ὅτι ⸀ἐπὶ τοῦτο ⸀ἀπεστάλην.,"τοῦ|θεοῦ,",,,
Luke,Luke,Gospel,5,0.9927,0.0093,0.9850,0.0178,0.0077,False,False,10,divine_reference,"Ἐγένετο δὲ ἐν τῷ τὸν ὄχλον ἐπικεῖσθαι αὐτῷ ⸀καὶ ἀκούειν τὸν λόγον τοῦ θεοῦ καὶ αὐτὸς ἦν ἑστὼς παρὰ τὴν λίμνην Γεννησαρέτ, καὶ εἶδεν ⸂δύο πλοῖα⸃ ἑστῶτα παρὰ τὴν λίμνην, οἱ δὲ ἁλιεῖς ⸂ἀπ’ αὐτῶν ἀποβάντες⸃ ⸀ἔπλυνον τὰ δίκτυα.","Ἐγένετο δὲ ἐν τῷ τὸν ὄχλον ἐπικεῖσθαι αὐτῷ ἀκούειν καὶ αὐτὸς ἦν ἑστὼς παρὰ τὴν λίμνην Γεννησαρέτ, καὶ εἶδεν ⸂δύο πλοῖα⸃ ἑστῶτα παρὰ τὴν λίμνην, δὲ ⸀ἔπλυνον τὰ δίκτυα.",⸀καὶ|τὸν|λόγον|τοῦ|θεοῦ|οἱ|ἁλιεῖς|⸂ἀπ’|αὐτῶν|ἀποβάντες⸃,,,
Luke,Luke,Gospel,5,0.9854,0.0132,0.7341,0.1659,0.2513,False,False,2,faith,καὶ ἰδὼν τὴν πίστιν αὐτῶν ⸀εἶπεν·,καὶ ἰδὼν αὐτῶν ⸀εἶπεν·,τὴν|πίστιν,,,
Luke,Luke,Gospel,5,0.9866,0.0176,0.9749,0.0242,0.0118,False,False,2,divine_reference,"καὶ παραχρῆμα ἀναστὰς ἐνώπιον αὐτῶν, ἄρας ἐφ’ ὃ κατέκειτο, ἀπῆλθεν εἰς τὸν οἶκον αὐτοῦ δοξάζων τὸν θεόν.","καὶ παραχρῆμα ἀναστὰς ἐνώπιον αὐτῶν, ἄρας ἐφ’ ὃ κατέκειτο, ἀπῆλθεν εἰς τὸν οἶκον αὐτοῦ δοξάζων",τὸν|θεόν.,,,
Luke,Luke,Gospel,5,0.6218,0.2082,0.2832,0.1441,0.3386,True,False,4,divine_reference,"καὶ ἔκστασις ἔλαβεν ἅπαντας καὶ ἐδόξαζον τὸν θεόν, καὶ ἐπλήσθησαν φόβου λέγοντες ὅτι Εἴδομεν παράδοξα σήμερον.",καὶ ἔκστασις ἔλαβεν ἅπαντας καὶ ἐδόξαζον καὶ ἐπλήσθησαν λέγοντες ὅτι Εἴδομεν σήμερον.,"τὸν|θεόν,|φόβου|παράδοξα",FRAGILE,30,0.3069306930693069
Luke,Luke,Gospel,6,0.9986,0.0038,0.9980,0.0043,0.0006,False,False,2,divine_reference,"⸀ὡς εἰσῆλθεν εἰς τὸν οἶκον τοῦ θεοῦ καὶ τοὺς ἄρτους τῆς προθέσεως ⸀λαβὼν ἔφαγεν καὶ ⸀ἔδωκεν τοῖς μετ’ αὐτοῦ, οὓς οὐκ ἔξεστιν φαγεῖν εἰ μὴ μόνους τοὺς ἱερεῖς;","⸀ὡς εἰσῆλθεν εἰς τὸν οἶκον καὶ τοὺς ἄρτους τῆς προθέσεως ⸀λαβὼν ἔφαγεν καὶ ⸀ἔδωκεν τοῖς μετ’ αὐτοῦ, οὓς οὐκ ἔξεστιν φαγεῖν εἰ μὴ μόνους τοὺς ἱερεῖς;",τοῦ|θεοῦ,,,
Luke,Luke,Gospel,6,0.9952,0.0025,0.9764,0.0108,0.0188,False,False,2,divine_reference,"Ἐγένετο δὲ ἐν ταῖς ἡμέραις ταύταις ⸂ἐξελθεῖν αὐτὸν⸃ εἰς τὸ ὄρος προσεύξασθαι, καὶ ἦν διανυκτερεύων ἐν τῇ προσευχῇ τοῦ θεοῦ.","Ἐγένετο δὲ ἐν ταῖς ἡμέραις ταύταις ⸂ἐξελθεῖν αὐτὸν⸃ εἰς τὸ ὄρος προσεύξασθαι, καὶ ἦν διανυκτερεύων ἐν τῇ προσευχῇ",τοῦ|θεοῦ.,,,
